sentID.BTEC	splits_shared_task	dialect	raw	CODA
10896	corpus-6-dev	DOH	ممكن تسوي لي جواز مؤقت؟	ممكن تسوي لي جواز مؤقت؟
10929	corpus-6-dev	DOH	تعرف دكتور حريم قريب من هني؟	تعرف دكتور حريم قريب من هني؟
10949	corpus-6-dev	DOH	وين اقدر اشتري منتجات جلدية بسعر زين؟	وين اقدر اشتري منتجات جلدية بسعر زين؟
10970	corpus-6-dev	DOH	اكيد نسوي. محطوطين هناك، تشوفهم؟ المذكرات ينباعون بسرعة جنهم ببلاش.	اكيد نسوي. محطوطين هناك، تشوفهم؟ المذكرات ينباعون بسرعة كنهم ببلاش.
10986	corpus-6-dev	DOH	لا. مع كريمة، لو سمحت.	لا. مع كريمة، لو سمحت.
11005	corpus-6-dev	DOH	ابغي احجز طاولة للعشا الليلة.	ابغي احجز طاولة للعشا الليلة.
11023	corpus-6-dev	DOH	ابغي كحول ميثيلي.	ابغي كحول ميثيلي.
11049	corpus-6-dev	DOH	بغيت أأكد حجزي.	بغيت اأكد حجزي.
11052	corpus-6-dev	DOH	يم كاونتر الخطوط الجوية السنغافورية هناك.	يم كاونتر الخطوط الجوية السنغافورية هناك.
11130	corpus-6-dev	DOH	انت بتوصل لي هالكمبيوتر، صح؟	انت بتوصل لي هالكمبيوتر، صح؟
11201	corpus-6-dev	DOH	عيونك حلوة.	عيونك حلوة.
11217	corpus-6-dev	DOH	لو سمحت، تروح الثالث والسبعة وعشرين؟	لو سمحت، تروح الثالث والسبعة وعشرين؟
11228	corpus-6-dev	DOH	لازم امشي الحين.	لازم امشي الحين.
11266	corpus-6-dev	DOH	لو سمحت عطني اسامي مطاعم زينة.	لو سمحت عطني اسامي مطاعم زينة.
11345	corpus-6-dev	DOH	اوه، صج حلو. شكله حلو عليك.	اوه، صدق حلو. شكله حلو عليك.
11347	corpus-6-dev	DOH	وين رايح؟	وين رايح؟
11356	corpus-6-dev	DOH	شرطة. عندنا تصريح بالبحث. افتح.	شرطة. عندنا تصريح بالبحث. افتح.
11401	corpus-6-dev	DOH	بغيت تذكرتين حق عرض الساعة ثمان.	بغيت تذكرتين حق عرض الساعة ثمان.
11431	corpus-6-dev	DOH	شكرا. الجو دايما جذي معفوس في لندن؟	شكرا. الجو دايما كذي معفوس في لندن؟
11440	corpus-6-dev	DOH	ما يعجبني هاللون.	ما يعجبني هاللون.
11441	corpus-6-dev	DOH	اي مسار لبرلين؟	اي مسار لبرلين؟
11468	corpus-6-dev	DOH	عقدي ضايع.	عقدي ضايع.
11519	corpus-6-dev	DOH	بكلم الحارس.	بكلم الحارس.
11555	corpus-6-dev	DOH	هالطيارة بتمشي على الوقت؟	هالطيارة بتمشي على الوقت؟
11566	corpus-6-dev	DOH	اي، بخلي هذي في بالي.	اي، بخلي هاذي في بالي.
11589	corpus-6-dev	DOH	لأني بسوي هالسلمون بطريقة مينيير.	لاني بسوي هالسلمون بطريقة مينيير.
11678	corpus-6-dev	DOH	ابغي احد يتصل يقعدني، لو سمحت.	ابغي احد يتصل يقعدني، لو سمحت.
11732	corpus-6-dev	DOH	خله في كيس لو سمحت.	خله في كيس لو سمحت.
11770	corpus-6-dev	DOH	اجيب لك شي تشربه؟	اجيب لك شي تشربه؟
11796	corpus-6-dev	DOH	بعد ما نطير، بنخبركم عن خدماتنا لليوم. في الوقت الحالي، اذا في اي شي نقدر نسويه عشان نخلي رحلتكم احسن، لا تتردون في السؤال.	بعد ما نطير، بنخبركم عن خدماتنا لليوم. في الوقت الحالي، اذا فيه اي شي نقدر نسويه عشان نخلي رحلتكم احسن، لا تترددون في السؤال.
11810	corpus-6-dev	DOH	كل مرة افشل، انجح في اللي بعدها.	كل مرة افشل، انجح في اللي بعدها.
11836	corpus-6-dev	DOH	بكم حق اطرشه؟	بكم حق اطرشه؟
11888	corpus-6-dev	DOH	شنو على الموضة الحين؟	شنو على الموضة الحين؟
11911	corpus-6-dev	DOH	عقب ما تخلص من الشرطة، اتصل لي مرة ثانية عشان اعطيك الأرقام الثانية اللي تحتاجها.	عقب ما تخلص من الشرطة، اتصل لي مرة ثانية عشان اعطيك الارقام الثانية اللي تحتاجها.
11923	corpus-6-dev	DOH	كم نخلي مدة هالعقد؟	كم نخلي مدة هالعقد؟
11925	corpus-6-dev	DOH	كاس جابلي.	كاس تشابلي.
11934	corpus-6-dev	DOH	كالعادة.	كالعادة.
12003	corpus-6-dev	DOH	لو سمحت حول لي هالفلوس جنيهات.	لو سمحت حول لي هالفلوس جنيهات.
12007	corpus-6-dev	DOH	انا جاي من اسرائيل.	انا جاي من اسرائيل.
12014	corpus-6-dev	DOH	ممكن تعطينا مزاز، لو سمحت؟	ممكن تعطينا مزاز، لو سمحت؟
12032	corpus-6-dev	DOH	اظن انك قاعد في كرسيي.	اظن انك قاعد في كرسيي.
12034	corpus-6-dev	DOH	اذا جذي ما بيصير عندي وقت.	اذا كذي ما بيصير عندي وقت.
12068	corpus-6-dev	DOH	تسوي واجباتك؟	تسوي واجباتك؟
12084	corpus-6-dev	DOH	هو طقني.	هو طقني.
12141	corpus-6-dev	DOH	شلون يوم الثلاثاء؟	شلون يوم الثلاثاء؟
12149	corpus-6-dev	DOH	انا جاي من روسيا.	انا جاي من روسيا.
12203	corpus-6-dev	DOH	هذي فلم سريع. يصير اطبعه؟	هاذي فلم سريع. يصير اطبعه؟
12204	corpus-6-dev	DOH	سلطة ملفوف تيك اوي، لو سمحت.	سلطة ملفوف تيك اوي، لو سمحت.
12213	corpus-6-dev	DOH	مسامحة. بس لازم نمشي الحين.	مسامحة. بس لازم نمشي الحين.
12238	corpus-6-dev	DOH	الشرح بالانجليزي؟	الشرح بالانجليزي؟
12251	corpus-6-dev	DOH	هذي كاسكيد المحدودة؟	هاذي كاسكيد المحدودة؟
12292	corpus-6-dev	DOH	كم المقاس بالسنتي؟	كم المقاس بالسنتي؟
12303	corpus-6-dev	DOH	يصير اشتري ربع رطل لحم؟	يصير اشتري ربع رطل لحم؟
12327	corpus-6-dev	DOH	لعبت كاراتي يوم كنت في المدرسة.	لعبت كاراتي يوم كنت في المدرسة.
12330	corpus-6-dev	DOH	اها. بياخذ تقريبا خمس دقايق.	اها. بياخذ تقريبا خمس دقايق.
12369	corpus-6-dev	DOH	بوصل على الساعة سبع في الليل.	باوصل على الساعة سبع في الليل.
12387	corpus-6-dev	DOH	مسامحة، كل الغرف الفردية محجوزة. بس للحين عندنا كم وحدة دبل.	مسامحة، كل الغرف الفردية محجوزة. بس للحين عندنا كم واحدة دبل.
12397	corpus-6-dev	DOH	عندك مال دنهل؟	عندك مال دنهل؟
12407	corpus-6-dev	DOH	توني وصلت المطار.	توني وصلت المطار.
12415	corpus-6-dev	DOH	تقترح علي اماكن اقدر اروح لها وارجع في يوم؟	تقترح علي اماكن اقدر اروح لها وارجع في يوم؟
12488	corpus-6-dev	DOH	ابغي اشوف هذيك البلوزة.	ابغي اشوف هاذاك البلوزة.
12498	corpus-6-dev	DOH	سويت شي غلط. ممكن تعطيني واحد جديد؟	سويت شي غلط. ممكن تعطيني واحد جديد؟
12516	corpus-6-dev	DOH	وين الكتب المصورة؟	وين الكتب المصورة؟
12524	corpus-6-dev	DOH	عادة يكون خمسة وثلاثين دولار بس اليوم عندنا تخفيض خمسة وعشرين بالمية فصار بستة وعشرين دولار وخمسة وعشرين سنت.	عادتا يكون خمسة وثلاثين دولار بس اليوم عندنا تخفيض خمسة وعشرين بالمية فصار بستة وعشرين دولار وخمسة وعشرين سنت.
12535	corpus-6-dev	DOH	ابغي العب تنس مع احد.	ابغي العب تنس مع احد.
12548	corpus-6-dev	DOH	اي. هذي الألوان على الموضة الحين.	اي. هاذي الالوان على الموضة الحين.
12559	corpus-6-dev	DOH	ممكن تعطيني صحن جديد من هذيلا؟	ممكن تعطيني صحن جديد من هاذيلا؟
12566	corpus-6-dev	DOH	اوكي بس شراب واحد بس.	اوكي بس شراب واحد بس.
12569	corpus-6-dev	DOH	تقدر تقترح واين زين؟	تقدر تقترح واين زين؟
12574	corpus-6-dev	DOH	حرام انك بتكنسل، بس مافي شي نقدر نسويه.	حرام انك بتكنسل، بس مافيه شي نقدر نسويه.
12596	corpus-6-dev	DOH	هذي الرجال.	هاذي الرجال.
12602	corpus-6-dev	DOH	يصير اخذ هذي معاي الحين؟	يصير آخذ هاذي معاي الحين؟
12607	corpus-6-dev	DOH	هذي احسن شي عندي. ان شاء الله يعجبك.	هاذي احسن شي عندي. ان شاء الله يعجبك.
12616	corpus-6-dev	DOH	تقدر تقترح مطعم زين قريب من هني؟	تقدر تقترح مطعم زين قريب من هني؟
12682	corpus-6-dev	DOH	بيصير مية وخمسة وعشرين دولار، اختي.	بيصير مية وخمسة وعشرين دولار، اختي.
12691	corpus-6-dev	DOH	في مطعم زين بواجهة حلوة قريب من هني؟	فيه مطعم زين بواجهة حلوة قريب من هني؟
12695	corpus-6-dev	DOH	ابغي وظيفة مع الحكومة.	ابغي وظيفة مع الحكومة.
12698	corpus-6-dev	DOH	هالقطار يروح سيده سياتل؟	هالقطار يروح سيدا سياتل؟
12716	corpus-6-dev	DOH	خمسطعش يوليو.	خمستعش يوليو.
12721	corpus-6-dev	DOH	متى الجلسة الأولى؟	متى الجلسة الاولى؟
12737	corpus-6-dev	DOH	عنده مجموعة زينة من البرونزيات.	عنده مجموعة زينة من البرونزيات.
12757	corpus-6-dev	DOH	وين يألمك؟	وين يألمك؟
12764	corpus-6-dev	DOH	شنو رخيص وزين؟	شنو رخيص وزين؟
12791	corpus-6-dev	DOH	مع السلامة.	مع السلامة.
12838	corpus-6-dev	DOH	بكم هم؟ ممكن تكتب السعر على ورقة؟	بكم هم؟ ممكن تكتب السعر على ورقة؟
12855	corpus-6-dev	DOH	هالسيارة تروح شيكاغو؟	هالسيارة تروح شيكاغو؟
12857	corpus-6-dev	DOH	ماحبهم. لو سمحت لا تحط عوم.	ماحبهم. لو سمحت لا تحط عوم.
12909	corpus-6-dev	DOH	اوكي. شكله حلو. شرايك السبت الساعة ثنتين؟	اوكي. شكله حلو. شرايك السبت الساعة ثنتين؟
12918	corpus-6-dev	DOH	مسامحة، بس احنا مليانين الليلة.	مسامحة، بس احنا مليانين الليلة.
12943	corpus-6-dev	DOH	وين هو على هالخريطة؟	وين هو على هالخريطة؟
12948	corpus-6-dev	DOH	تتهنى.	تتهنى.
12954	corpus-6-dev	DOH	بنبتدي ندخل المسافرين مع يهال، بعدين المسافرين اللي يحتاجون مساعدة خاصة، وبعدين مسافرين الدرجة الأولى.	بنبتدي ندخل المسافرين مع جهال، بعدين المسافرين اللي يحتاجون مساعدة خاصة، وبعدين مسافرين الدرجة الاولى.
12957	corpus-6-dev	DOH	اكيد. تفضل.	اكيد. تفضل.
12962	corpus-6-dev	DOH	في جولات سياحية لبيوت المشاهير؟	فيه جولات سياحية لبيوت المشاهير؟
12974	corpus-6-dev	DOH	ألم الأسنان واجد يألم وصعب تحمله.	الم الاسنان واجد يألم وصعب تحمله.
12992	corpus-6-dev	DOH	ممكن تخبرني شلون اروح هناك؟	ممكن تخبرني شلون اروح هناك؟
12993	corpus-6-dev	DOH	تقدر تركب اللفت رقم واحد او اثنين.	تقدر تركب اللفت رقم واحد او اثنين.
13003	corpus-6-dev	DOH	شلون احصل ليسن غوص؟	شلون احصل ليسن غوص؟
13047	corpus-6-dev	DOH	انا جاي آخذ سيارة. تفضل هذي رقم حجزي.	انا جاي آخذ سيارة. تفضل هاذي رقم حجزي.
13057	corpus-6-dev	DOH	انا طلبت قسم الغير مدخنين. ممكن تعطيني كرسي ثاني؟	انا طلبت قسم الغير مدخنين. ممكن تعطيني كرسي ثاني؟
13110	corpus-6-dev	DOH	ممكن تعلمني شلون املي بطاقة الهجرة، لو سمحت؟	ممكن تعلمني شلون املي بطاقة الهجرة، لو سمحت؟
13112	corpus-6-dev	DOH	الساعة كم نرجع؟	الساعة كم نرجع؟
13117	corpus-6-dev	DOH	"شنو ""أو-بون""؟"	"شنو ""او-بون""؟"
13186	corpus-6-dev	DOH	الساعة كم يخلص؟	الساعة كم يخلص؟
13191	corpus-6-dev	DOH	يصير اليهال يروحون في الجولة بدون مرافقين بالغين؟	يصير الجهال يروحون في الجولة بدون مرافقين بالغين؟
13192	corpus-6-dev	DOH	وين اقدر ادخن؟	وين اقدر ادخن؟
13210	corpus-6-dev	DOH	ابغي الستيك ني.	ابغي الستيك ني.
13217	corpus-6-dev	DOH	وين قاعد؟	وين قاعد؟
13243	corpus-6-dev	DOH	ابغي غرفة مزدوجة تطل على المحيط. بكم؟	ابغي غرفة مزدوجة تطل على المحيط. بكم؟
13245	corpus-6-dev	DOH	دبل ويسكي، لو سمحت.	دبل ويسكي، لو سمحت.
13335	corpus-6-dev	DOH	ممكن استعمل جاري الشناط هذي؟	ممكن استعمل جاري الشناط هاذي؟
13373	corpus-6-dev	DOH	خسارة. لازم اكون في لوس انجيلوس الجمعة الصبح.	خسارة. لازم اكون في لوس انجيلوس الجمعة الصبح.
13395	corpus-6-dev	DOH	عندي نقطة.	عندي نقطة.
13415	corpus-6-dev	DOH	البورصة في وولستريت مفتوحة حق العموم؟	البورصة في وول ستريت مفتوحة حق العموم؟
13455	corpus-6-dev	DOH	ابغي شي عريض.	ابغي شي عريض.
13514	corpus-6-dev	DOH	لو سمحت ورني تدكرة الرجعة مالتك.	لو سمحت ورني تذكرة الرجعة مالتك.
13526	corpus-6-dev	DOH	خليت دفتر مواعيدي في كبينة التلفون.	خليت دفتر مواعيدي في كبينة التلفون.
13531	corpus-6-dev	DOH	تجي تدور قناعي معاي؟	تجي تدور قناعي معاي؟
13534	corpus-6-dev	DOH	احس بدوار الجو.	احس بدوار الجو.
13580	corpus-6-dev	DOH	لو سمحت، ممكن اصورك، اذا تسمح؟	لو سمحت، ممكن اصورك، اذا تسمح؟
13621	corpus-6-dev	DOH	نبغي نعزمك على العشا بكرة في الليل.	نبغي نعزمك على العشا بكرة في الليل.
13644	corpus-6-dev	DOH	بغيت طابي.	بغيت طابي.
13646	corpus-6-dev	DOH	هالقطار يمر من إل باسو؟	هالقطار يمر من ال باسو؟
13718	corpus-6-dev	DOH	بكم يصير كامل اذا شريت ثلاث؟	بكم يصير كامل اذا شريت ثلاث؟
13723	corpus-6-dev	DOH	التدخين ممنوع، لو سمحت.	التدخين ممنوع، لو سمحت.
13763	corpus-6-dev	DOH	ممكن اغير هالتذاكر اخليهم حق عرض بكرة؟	ممكن اغير هالتذاكر اخليهم حق عرض بكرة؟
13767	corpus-6-dev	DOH	يصير اسوي جيك ان حق رحلة خطوط يونايتد الجوية؟	يصير اسوي تشيك ان حق رحلة خطوط يونايتد الجوية؟
13768	corpus-6-dev	DOH	لازم نلبس كوت وربطة حق جولة الليل؟	لازم نلبس كوت وربطة حق جولة الليل؟
13772	corpus-6-dev	DOH	ممكن تشير نمرات السعر، لو سمحت؟	ممكن تشير نمرات السعر، لو سمحت؟
13781	corpus-6-dev	DOH	كم تعتقد بيكلف من هني للمطار؟	كم تعتقد بيكلف من هني للمطار؟
13801	corpus-6-dev	DOH	وين مصنوع؟	وين مصنوع؟
13823	corpus-6-dev	DOH	انت مو صيني، عدل؟	انت مو صيني، عدل؟
13851	corpus-6-dev	DOH	ممكن اسأل شنو اسمك؟	ممكن اسأل شنو اسمك؟
13869	corpus-6-dev	DOH	لو سمحت ورني بطاقة الهوية مالتك.	لو سمحت ورني بطاقة الهوية مالتك.
13880	corpus-6-dev	DOH	طالب واحد، لو سمحت.	طالب واحد، لو سمحت.
13893	corpus-6-dev	DOH	شلون اقدر اغوص؟	شلون اقدر اغوص؟
13898	corpus-6-dev	DOH	مراقبة المخزون واجد مهم حق الشركة.	مراقبة المخزون واجد مهم حق الشركة.
13947	corpus-6-dev	DOH	سمعت آخر خبر؟	سمعت آخر خبر؟
13971	corpus-6-dev	DOH	ممكن تشيل شناطي توديهم التكسي؟	ممكن تشيل شناطي توديهم التكسي؟
14029	corpus-6-dev	DOH	شامبو، لو سمحت.	شامبو، لو سمحت.
14053	corpus-6-dev	DOH	الغدا جاهز.	الغدا جاهز.
14068	corpus-6-dev	DOH	عندك شي خفيف للاكل مع الشراب حقي؟	عندك شي خفيف للاكل مع الشراب حقي؟
14076	corpus-6-dev	DOH	انا اتكلم شوية انجليزي بس.	انا اتكلم شوية انجليزي بس.
14078	corpus-6-dev	DOH	البحر هايج الليلة؟	البحر هايج الليلة؟
14079	corpus-6-dev	DOH	تقريبا نص ساعة.	تقريبا نص ساعة.
14105	corpus-6-dev	DOH	انا ادور هدية حق طفل صغير.	انا ادور هدية حق طفل صغير.
14116	corpus-6-dev	DOH	احس ان هذي النوع اللي نبغي نستورده.	احس ان هاذي النوع اللي نبغي نستورده.
14119	corpus-6-dev	DOH	سيارتي وقفت. احتاج سطحة الحين.	سيارتي وقفت. احتاج سطحة الحين.
14123	corpus-6-dev	DOH	بغيت كتاب فيه صور، لو سمحت.	بغيت كتاب فيه صور، لو سمحت.
14217	corpus-6-dev	DOH	عاد استخدمه كصينية.	عاد استخدمه كصينية.
14228	corpus-6-dev	DOH	بتروح المدرسة؟	بتروح المدرسة؟
14244	corpus-6-dev	DOH	لف يمين عند ثاني زاوية وبتحصل واحد.	لف يمين عند ثاني زاوية وبتحصل واحد.
14282	corpus-6-dev	DOH	تقدر تركب واحد برع هالباب.	تقدر تركب واحد برع هالباب.
14350	corpus-6-dev	DOH	مو مشكلة. عندنا وقت واجد.	مو مشكلة. عندنا وقت واجد.
14361	corpus-6-dev	DOH	أي واحد مشهور أكثر؟	اي واحد مشهور اكثر؟
14387	corpus-6-dev	DOH	هو صار بين جيرنق كروس وقرين بارك.	هو صار بين تشيرنغ كروس وغرين بارك.
14430	corpus-6-dev	DOH	فواكه، لو سمحت.	فواكه، لو سمحت.
14472	corpus-6-dev	DOH	تلعب اي رياضة؟	تلعب اي رياضة؟
14482	corpus-6-dev	DOH	في مجال نمشي؟ او واجد بعيد؟	فيه مجال نمشي؟ او واجد بعيد؟
14517	corpus-6-dev	DOH	عندي حفلة الليلة. عشان جذي، ابغيك تسوي شعري، لو سمحت.	عندي حفلة الليلة. عشان كذي، ابغيك تسوي شعري، لو سمحت.
14521	corpus-6-dev	DOH	شلون تلفظ اسم هالمكان؟	شلون تلفظ اسم هالمكان؟
14525	corpus-6-dev	DOH	كم الميزاينة الاعلانية عندك؟	كم الميزاينة الاعلانية عندك؟
14551	corpus-6-dev	DOH	ابغي مكان اقدر آكل فيه اطباق محلية.	ابغي مكان اقدر آكل فيه اطباق محلية.
14561	corpus-6-dev	DOH	ابغي امشي في أقرب وقت ممكن. في رحلة قبل؟	ابغي امشي في اقرب وقت ممكن. فيه رحلة قبل؟
14562	corpus-6-dev	DOH	شكرا على كل الاكراميات. من طيب اصلك.	شكرا على كل الاكراميات. من طيب اصلك.
14570	corpus-6-dev	DOH	نبغي طاولة يم الدريشة.	نبغي طاولة يم الدريشة.
14616	corpus-6-dev	DOH	ابغي ارجع الفندق عشان ادور كاميرتي.	ابغي ارجع الفندق عشان ادور كاميرتي.
14623	corpus-6-dev	DOH	بغيت اتصل في طوكيو من محطة لمحطة، لو سمحت.	بغيت اتصل في طوكيو من محطة لمحطة، لو سمحت.
14648	corpus-6-dev	DOH	اي واحد يونغفراو؟	اي واحد يونغفراو؟
14650	corpus-6-dev	DOH	تقدر توصل في نص ساعة؟	تقدر توصل في نص ساعة؟
14674	corpus-6-dev	DOH	اي، انا بجيب لعبة يابانية حق رفيجي.	اي، انا باجيب لعبة يابانية حق رفيقي.
14707	corpus-6-dev	DOH	هذيلا اعاصير. يسببون كوارث واجد اذا جو اليابان.	هاذيلا اعاصير. يسببون كوارث واجد اذا جوا اليابان.
14717	corpus-6-dev	DOH	بغيت نسخة من لي رايدرز ألف وتسعمية وأربعة وأربعين موديل مية وواحد.	بغيت نسخة من لرايدرز الف وتسعمية واربعة واربعين موديل مية وواحد.
14731	corpus-6-dev	DOH	اي، بس لو سمحت لا تخليهم يروحون الصوب الغزير او عند الجاكوزي.	اي، بس لو سمحت لا تخليهم يروحون الصوب الغزير او عند الجاكوزي.
14747	corpus-6-dev	DOH	الساعة كم فاتح؟	الساعة كم فاتح؟
14749	corpus-6-dev	DOH	في واحد ورا هالقاعة.	فيه واحد ورا هالقاعة.
14775	corpus-6-dev	DOH	معاك سوقيتا من غرفة ألف وثلاثمية وعشرين. توني سويت جيك ان، بس الغرفة واجد اصغر من اللي توقعته. ممكن اغيرهم؟	معاك سوغيتا من غرفة الف وثلاثمية وعشرين. توني سويت تشيك ان، بس الغرفة واجد اصغر من اللي توقعته. ممكن اغيرهم؟
14860	corpus-6-dev	DOH	شكبر؟	شكبر؟
14897	corpus-6-dev	DOH	شكثر بتم في مدينة نيويورك؟	شكثر بتم في مدينة نيويورك؟
14921	corpus-6-dev	DOH	ارسم لي خريطة، لو سمحت.	ارسم لي خريطة، لو سمحت.
14958	corpus-6-dev	DOH	فيني امساك من خمسة ايام.	فيني امساك من خمسة ايام.
14964	corpus-6-dev	DOH	ممكن تعطيني قلص؟	ممكن تعطيني قلص؟
14975	corpus-6-dev	DOH	ممكن ترسل لي هذيلا بالبريد؟	ممكن ترسل لي هاذيلا بالبريد؟
14984	corpus-6-dev	DOH	ممكن تعطيني خل؟	ممكن تعطيني خل؟
14987	corpus-6-dev	DOH	انا مافكر عدل لنا اسافر بالخارج، واقط فلوسي يمين ويسار.	انا ما افكر عدل لما اسافر بالخارج، واقط فلوسي يمين ويسار.
15005	corpus-6-dev	DOH	"ممكن تذكرتين حق ""البؤساء"" تاريخ سبعة يونيو؟"	"ممكن تذكرتين حق ""البؤساء"" تاريخ سبعة يونيو؟"
15011	corpus-6-dev	DOH	بغيت علبة اكل.	بغيت علبة اكل.
15014	corpus-6-dev	DOH	تمام، شكرا. وانت؟	تمام، شكرا. وانت؟
15043	corpus-6-dev	DOH	في ثلاجة متروسة مشروبات في نهاية العربة.	فيه ثلاجة متروسة مشروبات في نهاية العربة.
15058	corpus-6-dev	DOH	صج؟ ما دريت.	صدق؟ ما دريت.
15063	corpus-6-dev	DOH	شنو فصيلة دمك؟	شنو فصيلة دمك؟
15075	corpus-6-dev	DOH	شارع هدسون يصير ثالث محطة؟	شارع هدسون يصير ثالث محطة؟
15081	corpus-6-dev	DOH	صورنا، لو سمحت.	صورنا، لو سمحت.
15101	corpus-6-dev	DOH	خليت ارقام ارصدتك عندك؟	خليت ارقام ارصدتك عندك؟
15148	corpus-6-dev	DOH	متى ومن وين اقدر آخذه؟	متى ومن وين اقدر آخذه؟
15169	corpus-6-dev	DOH	لو سمحتوا، سووا كراسيكم مستقيمة.	لو سمحتوا، سووا كراسيكم مستقيمة.
15173	corpus-6-dev	DOH	مسامحة على الإزعاج. ممكن تعطيني قلم أحمر؟	مسامحة على الازعاج. ممكن تعطيني قلم احمر؟
15196	corpus-6-dev	DOH	ممكن تحصل لنا تكسي؟	ممكن تحصل لنا تكسي؟
15239	corpus-6-dev	DOH	برجع.	بارجع.
15258	corpus-6-dev	DOH	بدفع بالتأمين.	بادفع بالتأمين.
15300	corpus-6-dev	DOH	عيوني تألمني.	عيوني تألمني.
15308	corpus-6-dev	DOH	مشكور انا بعد بس صج لازم امشي.	مشكور انا بعد بس صدق لازم امشي.
15336	corpus-6-dev	DOH	اظن ان في غلط في الفاتورة. ممكن تجيكها، لو سمحت؟	اظن ان فيه غلط في الفاتورة. ممكن تشيكها، لو سمحت؟
15349	corpus-6-dev	DOH	شنو نوع العطر اللي تبغيه؟	شنو نوع العطر اللي تبغيه؟
15353	corpus-6-dev	DOH	ابغي انزل عند كنيسة سينت بول.	ابغي انزل عند كنيسة سينت بول.
15360	corpus-6-dev	DOH	مادري أي واحد أحط.	ما ادري اي واحد احط.
15363	corpus-6-dev	DOH	تفضل. هذي اكثر واحد مشهور.	تفضل. هاذي اكثر واحد مشهور.
15386	corpus-6-dev	DOH	لو سمحتوا ربطوا الأحزمة ولاحظوا اشارة ممنوع التدخين لين ما تروح.	لو سمحتوا ربطوا الاحزمة ولاحظوا اشارة ممنوع التدخين لين ما تروح.
15421	corpus-6-dev	DOH	اسحس بألم يشخص حوالين منطقة المعدة.	احس بالم يشخص حوالين منطقة المعدة.
15427	corpus-6-dev	DOH	اربع بيضات، عيون مع لحم مقدد، لو سمحت.	اربع بيضات، عيون مع لحم مقدد، لو سمحت.
15434	corpus-6-dev	DOH	محد بهالاسم يعيش هني.	محد بهالاسم يعيش هني.
15460	corpus-6-dev	DOH	ممكن تذكرتين للبالغين حق كاتس؟	ممكن تذكرتين للبالغين حق كاتس؟
15474	corpus-6-dev	DOH	بلو كات. فرقة جاز رباعية قديمة.	بلو كات. فرقة جاز رباعية قديمة.
15488	corpus-6-dev	DOH	المجوهرات معفية من الضرايب؟	المجوهرات معفية من الضرايب؟
15527	corpus-6-dev	DOH	كرسي عام، لو سمحت.	كرسي عام، لو سمحت.
15538	corpus-6-dev	DOH	حديقة الحيوانات مسكرة؟	حديقة الحيوانات مسكرة؟
15550	corpus-6-dev	DOH	بغيت احجز مقصورة.	بغيت احجز مقصورة.
15594	corpus-6-dev	DOH	ابغي اسوي حجز على الخطوط الجوية اليابانية تاريخ عشرين مارس.	ابغي اسوي حجز على الخطوط الجوية اليابانية تاريخ عشرين مارس.
15630	corpus-6-dev	DOH	القطارات تمشي من تقاطع كنق.	القطارات تمشي من تقاطع كنغ.
15658	corpus-6-dev	DOH	ما عندك شي ينكل؟	ما عندك شي يناكل؟
15678	corpus-6-dev	DOH	انا احب التفاح، بس اليوم ودي في عنب.	انا احب التفاح، بس اليوم ودي في عنب.
15729	corpus-6-dev	DOH	اي، اوه، وانا بدفع بالكردت كارد.	اي، اوه، وانا بادفع بالكردت كارد.
15767	corpus-6-dev	DOH	شنو نوع الجلد اللي مصنوعة منه هالشنطة؟	شنو نوع الجلد اللي مصنوعة منه هالشنطة؟
15795	corpus-6-dev	DOH	عندك سكاريب؟	عندك سكاريب؟
15807	corpus-6-dev	DOH	شوية حلو؟	شوية حلو؟
15873	corpus-6-dev	DOH	بغيت نوط واحد خمسين دولار وخمسة عشرة دولار، لو سمحت.	بغيت نوط واحد خمسين دولار وخمسة عشرة دولار، لو سمحت.
15907	corpus-6-dev	DOH	انا ادور قميص حق بنت عمرها عشر سنين؟	انا ادور قميص حق بنت عمرها عشر سنين؟
15916	corpus-6-dev	DOH	سكره مرة وحدة، لو سمحت.	سكره مرة واحدة، لو سمحت.
15933	corpus-6-dev	DOH	كم اجرة الباص لبوسطن؟	كم اجرة الباص لبوسطن؟
15949	corpus-6-dev	DOH	شنو اكثر شي تنصحني اشوفه في كيوتو؟	شنو اكثر شي تنصحني اشوفه في كيوتو؟
15951	corpus-6-dev	DOH	وين تشتغل؟	وين تشتغل؟
15978	corpus-6-dev	DOH	هو عنيف؟	هو عنيف؟
15990	corpus-6-dev	DOH	مشكور. انا اقدر اهتمامك.	مشكور. انا اقدر اهتمامك.
16037	corpus-6-dev	DOH	عندك لصاقات؟	عندك لصاقات؟
16041	corpus-6-dev	DOH	متى أقرب شي؟	متى اقرب شي؟
16100	corpus-6-dev	DOH	جيك كل شي، لو سمحت.	تشيك كل شي، لو سمحت.
16101	corpus-6-dev	DOH	عطنا طاولة زينة قريبة من المسرح، لو سمحت.	عطنا طاولة زينة قريبة من المسرح، لو سمحت.
16107	corpus-6-dev	DOH	اذا بتدخن، روح صفة رقم اربعين لي خمسين لو سمحت.	اذا بتدخن، روح صفة رقم اربعين لخمسين لو سمحت.
16122	corpus-6-dev	DOH	في الطابق الخامس.	في الطابق الخامس.
16123	corpus-6-dev	DOH	في وين أبلغ عنه؟	فيه وين ابلغ عنه؟
