sentID.BTEC	splits_shared_task	dialect	raw	CODA
8702	corpus-6-dev	TUN	أنا من الولايات المتحدة.	انا من الولايات المتحدة.
8798	corpus-6-dev	TUN	أناهي المقازان متاعك المفضلة؟	اناهي المغازان متاعك المفضلة؟
8810	corpus-6-dev	TUN	كنت نظن في الجمعة لولا متاع فيفري. يلزمني نعمل زاد الحجوزات.	كنت نظن في الجمعة الاولى متاع فيفري. يلزمني نعمل زاد الحجوزات.
8815	corpus-6-dev	TUN	فما برشا سلالات متاع كلاب، صحيح؟	فما برشا سلالات متاع كلاب، صحيح؟
8843	corpus-6-dev	TUN	نحب البيت الهادية برشا كيما إلي عندك.	نحب البيت الهادية برشا كيما اللي عندك.
8889	corpus-6-dev	TUN	تنجم تزيد جبن الشيدر؟	تنجم تزيد جبن الشيدر؟
8898	corpus-6-dev	TUN	طلبتك بركا باش نشكرك على معاونتك وقت إقامتي في الولايات المتحدة.	طلبتك بركا باش نشكرك على معاونتك وقت اقامتي في الولايات المتحدة.
8934	corpus-6-dev	TUN	تحب تبعثهم بالبريد الجوي ولا البريد البري او البحري؟	تحب تبعثهم بالبريد الجوي ولا البريد البري او البحري؟
8967	corpus-6-dev	TUN	تنجم تنصحني ببلايص وين نجم نمشي ونرجع في نهار واحد؟	تنجم تنصحني ببلايص وين ننجم نمشي ونرجع في نهار واحد؟
8969	corpus-6-dev	TUN	الطريق مختلف ع لاخر إلي جبناه البارح. هذا قصة؟	الطريق مختلف عالآخر اللي جبناه البارح. هذا قصة؟
8973	corpus-6-dev	TUN	موش بالضرورة. نظن إنهم تعلمو يتعايشو بعد برشا سنين من المنافسة.	موش بالضرورة. نظن انهم تعلموا يتعايشوا بعد برشا سنين من المنافسة.
8987	corpus-6-dev	TUN	كيفاش تحب شعرك؟	كيفاش تحب شعرك؟
9001	corpus-6-dev	TUN	أنا من الولايات المتحدة.	انا من الولايات المتحدة.
9005	corpus-6-dev	TUN	نجم ناخو كسكروت صلامي- خبز الجاودار؟ نحب المايوناز زاد، يعيشك.	ننجم ناخو كسكروت صلامي  خبز الجاودار؟ نحب المايوناز زاد، يعيشك.
9017	corpus-6-dev	TUN	وين موجود المسرح؟	وين موجود المسرح؟
9019	corpus-6-dev	TUN	قصيت صبعي.	قصيت صبعي.
9032	corpus-6-dev	TUN	دوري؟	دوري؟
9055	corpus-6-dev	TUN	ياخي ممكن نتسلق جبل بماتريال خفيف برشا؟	ياخي ممكن نتسلق جبل بماتيريال خفيف برشا؟
9091	corpus-6-dev	TUN	وين نجم نتفقد الزيت؟	وين ننجم نتفقد الزيت؟
9093	corpus-6-dev	TUN	هاذي البيت تلاثا ميا وخمسا وأربعين. نحب على خدمة البيوت، يعيشك.	هاذي البيت ثلاثمية وخمسة واربعين. نحب على خدمة البيوت، يعيشك.
9173	corpus-6-dev	TUN	نجم نشوف مطوية الجولات السياحية؟	ننجم نشوف مطوية الجولات السياحية؟
9175	corpus-6-dev	TUN	هزني لوتيل فور سيزونس، يعيشك.	هزني لوتيل فور سيزنس، يعيشك.
9200	corpus-6-dev	TUN	مرتي وأنا نحبو نحلو حساب إدخار مشترك.	مرتي وانا نحبوا نحلوا حساب ادخار مشترك.
9227	corpus-6-dev	TUN	المنطقة هاذي آمنة للنسا؟	المنطقة هاذي آمنة للنسا؟
9249	corpus-6-dev	TUN	زوز كهول وطفل، يعيشك. بالمناسبة، شنيا معناها هاذي بي جي خمسطاش؟	زوز كهول وطفل، يعيشك. بالمناسبة، شنيا معناها هاذي بي جي خمستعش؟
9261	corpus-6-dev	TUN	عبيت ريزارفوار.	عبيت ريزارفوار.
9301	corpus-6-dev	TUN	تقبل الكارت متاع ايه بي سي؟	تقبل الكارت متاع ايه بي سي؟
9302	corpus-6-dev	TUN	ما نتذكرش وين خليتو.	ما نتذكرش وين خليته.
9321	corpus-6-dev	TUN	يلزمني نبعث الكوستيم هذا للتنظيف.	يلزمني نبعث الكوستوم هذا للتنظيف.
9323	corpus-6-dev	TUN	إيه. هذا مفتاح بيتي.	ايه. هذا مفتاح بيتي.
9352	corpus-6-dev	TUN	ياخي فما ملاحظة إستعمال؟	ياخي فما ملاحظة استعمال؟
9364	corpus-6-dev	TUN	قداش سوم التنبري متاع الكارت بوسطال هاذي؟	قداش سوم التنبري متاع الكارت بوسطال هاذي؟
9414	corpus-6-dev	TUN	شنيا خصوصية الموسم؟	شنيا خصوصية الموسم؟
9430	corpus-6-dev	TUN	نجم نسترجع فلوسي من هوني؟	ننجم نسترجع فلوسي من هوني؟
9461	corpus-6-dev	TUN	يعيشك قلي وين موجود كرسيا.	يعيشك قل لي وين موجود كرسي.
9491	corpus-6-dev	TUN	نحب نبقى بأقل من ميات دولار.	نحب نبقى باقل من ميات دولار.
9545	corpus-6-dev	TUN	في عطلة.	في عطلة.
9564	corpus-6-dev	TUN	لا، ما عنديش برشا وقت، حطو أكاهو.	لا، ما عنديش برشا وقت، حطه اكاهو.
9631	corpus-6-dev	TUN	طلبت ماكلة نباتية.	طلبت ماكلة نباتية.
9676	corpus-6-dev	TUN	ما نعرفش القياسات البريطانية.	ما نعرفش القياسات البريطانية.
9714	corpus-6-dev	TUN	نحب على فيلم كوداك عكسي متاع ستا وتلاثين تصويرة.	نحب على فيلم كوداك عكسي متاع ستة وثلاثين تصويرة.
9724	corpus-6-dev	TUN	نحب نبقى مدة أطول.	نحب نبقى مدة اطول.
9757	corpus-6-dev	TUN	شنيا التعريفة حسب التقريب باش نمشي لواشنطن سكوير بارك؟	شنيا التعريفة حسب التقريب باش نمشي لواشنطن سكوير بارك؟
9778	corpus-6-dev	TUN	عندي عدوى مهبلية.	عندي عدوى مهبلية.
9797	corpus-6-dev	TUN	نحب قيد خاص.	نحب قيد خاص.
9818	corpus-6-dev	TUN	تنجم تبدل هذا، يعيشك؟	تنجم تبدل هذا، يعيشك؟
9835	corpus-6-dev	TUN	نحب نسألك سؤال على النقطة نومرو تلاثا. عندي الحق نظن إنو يلزمني نخلص بالتحويل البنكي؟	نحب نسألك سؤال على النقطة نومرو ثلاثة. عندي الحق نظن انه يلزمني نخلص بالتحويل البنكي؟
9845	corpus-6-dev	TUN	سمعت إنو الباطو دمرو الإعصار.	سمعت انه الباطو دمره الاعصار.
9848	corpus-6-dev	TUN	شنيا نوع السلعة إلي تحبها؟	شنيا نوع السلعة اللي تحبها؟
9868	corpus-6-dev	TUN	يعيشك برشا برشا. كنت خدوم برشا.	يعيشك برشا برشا. كنت خدوم برشا.
9876	corpus-6-dev	TUN	خروج، يعيشك.	خروج، يعيشك.
9891	corpus-6-dev	TUN	تنجم تعطيني منوم؟	تنجم تعطيني منوم؟
9929	corpus-6-dev	TUN	نحب نشوف كنيسة الثالوث.	نحب نشوف كنيسة الثالوث.
9946	corpus-6-dev	TUN	رحلة خطوط يونايتد ثمانيا ميا وتلاثا وخمسين.	رحلة خطوط يونايتد ثمانيمية وثلاثة وخمسين.
9960	corpus-6-dev	TUN	عندك مانع إذا تحضر فطور الصباح متاعي ساعة قبل الوقت هذا؟	عندك مانع اذا تحضر فطور الصباح متاعي ساعة قبل الوقت هذا؟
9974	corpus-6-dev	TUN	تبيعو في الألكول في المقازان؟	تبيعوا في الالكول في المغازان؟
10001	corpus-6-dev	TUN	شنيا الأوراق إلى نحتاجها باش ندخل للولايات المتحدة؟	شنيا الاوراق اللي نحتاجها باش ندخل للولايات المتحدة؟
10008	corpus-6-dev	TUN	هذا باهي برشا، يعيشك.	هذا باهي برشا، يعيشك.
10015	corpus-6-dev	TUN	نحب تعملي طربوشة جديدة.	نحب تعمل لي طربوشة جديدة.
10017	corpus-6-dev	TUN	نحب أي حاجة ضد الردان.	نحب اي حاجة ضد الردان.
10018	corpus-6-dev	TUN	التسكرة هاذي متاع بلاصة لأوركاسترا. إنت في البلكون.	التسكرة هاذي متاع بلاصة الاوركسترا. انت في البلكون.
10030	corpus-6-dev	TUN	قداش نخلص باش نحط الكرهبة؟	قداش نخلص باش نحط الكرهبة؟
10046	corpus-6-dev	TUN	أوه، ما عندكش. يعيشك. هذا بالضبط إلى حبيتو.	اوه، ما عندكش. يعيشك. هذا بالضبط اللي حبيته.
10147	corpus-6-dev	TUN	يعيشك بدل لمبوبة.	يعيشك بدل الامبوبة.
10151	corpus-6-dev	TUN	إيه، تنجم. البيت حاضرة. يعيشك إكتب لقبك وإسمك هوني.	ايه، تنجم. البيت حاضرة. يعيشك اكتب لقبك واسمك هوني.
10158	corpus-6-dev	TUN	هذا موش خطير.	هذا موش خطير.
10159	corpus-6-dev	TUN	ياخي أنا نحتاج لرخصة صيد؟	ياخي انا نحتاج لرخصة صيد؟
10201	corpus-6-dev	TUN	قداش يلزمني نخلص ع الساعة؟	قداش يلزمني نخلص عالساعة؟
10206	corpus-6-dev	TUN	في أنا وقت يتعمل التسجيل؟	في انى وقت يتعمل التسجيل؟
10227	corpus-6-dev	TUN	نحب ناكل جراد البحر الفرشك.	نحب ناكل جراد البحر الفرشك.
10228	corpus-6-dev	TUN	جيب فطوري متاع الصباح مع السبعا متاع الصباح، يعيشك.	جيب فطوري متاع الصباح مع السبعة متاع الصباح، يعيشك.
10265	corpus-6-dev	TUN	باش نبعثلك التصويرة هاذي. إسمك وعنوانك، يعيشك.	باش نبعث لك التصويرة هاذي. اسمك وعنوانك، يعيشك.
10271	corpus-6-dev	TUN	باش نقرى العلوم في الجامعة.	باش نقرا العلوم في الجامعة.
10284	corpus-6-dev	TUN	سامحني على خاطر وخرت.	سامحني على خاطر وخرت.
10297	corpus-6-dev	TUN	بادي ذي بدء، يلزمني نقول إنو أنا مانيش مختص في المسألة وما نمثلش منظمة حكومية. إلي باش نشاركك فيه، هو رايا الشخصي. يعني، أنا حاضر باش نعلمك برايا.	بادي هذي بدء، يلزمني نقول انه انا مانيش مختص في المسألة وما نمثلش منظمة حكومية. اللي باش نشاركك فيه، هو رايا الشخصي. يعني، انا حاضر باش نعلمك برايا.
10299	corpus-6-dev	TUN	ضيعتهم البارح بعد- نص النهار.	ضيعتهم البارح بعد  نص النهار.
10306	corpus-6-dev	TUN	نحب نعمل تاليفون للخارج. يعيشك أوصلني بأربعا وتلاثين تلاثا وستين واحد وثمانين تلاثا وتلاثين في طوكيو.	نحب نعمل تاليفون للخارج. يعيشك اوصلني باربعة وثلاثين ثلاثة وستين واحد وثمانين ثلاثة وثلاثين في طوكيو.
10327	corpus-6-dev	TUN	مشي وجي، يعيشك.	مشي وجي، يعيشك.
10341	corpus-6-dev	TUN	قداش وقت يلزم باش نمشي على الساقين حتى سوهو؟	قداش وقت يلزم باش نمشي على الساقين حتى سوهو؟
10350	corpus-6-dev	TUN	وين أبرد برشا في الشتا، في اليابان ولا في أستراليا؟	وين ابرد برشا في الشتا، في اليابان ولا في استراليا؟
10363	corpus-6-dev	TUN	تشد في موضوع طارئ في الدقيقة لخرة.	تشد في موضوع طارئ في الدقيقة الاخرة.
10369	corpus-6-dev	TUN	ياخي هذا ميا بالميا جلد حر؟	ياخي هذا مية بالمية جلد حر؟
10414	corpus-6-dev	TUN	نجمو ناكلو طرف؟	ننجموا ناكلوا طرف؟
10442	corpus-6-dev	TUN	باش نهزك غادي.	باش نهزك غادي.
10458	corpus-6-dev	TUN	أنا متأكد إنو عطيتك تسكرة بخمسين دولار.	انا متأكد انه اعطيتك تسكرة بخمسين دولار.
10490	corpus-6-dev	TUN	أنا فرحان إنو عملتو. وصل تحياتي الحارة لعايلتك، يعيشك.	انا فرحان انه عملتوه. وصل تحياتي الحارة لعايلتك، يعيشك.
10492	corpus-6-dev	TUN	نحب، أما سامحني يلزمني بالحق نمشي. نخاطر كان نفلت التران متاعي. حبيت برشا النقاش معاك.	نحب، اما سامحني يلزمني بالحق نمشي. نخاطر كان نفلت التران متاعي. حبيت برشا النقاش معاك.
10508	corpus-6-dev	TUN	سامحني أما راني ضعت. منين الخروج؟	سامحني اما راني ضعت. منين الخروج؟
10540	corpus-6-dev	TUN	قبل، كان نهار نحتفلو فيه بجمعان الروز.	قبل، كان نهار نحتفلوا فيه بجمعان الروز.
10570	corpus-6-dev	TUN	المشي يضرني.	المشي يضرني.
10571	corpus-6-dev	TUN	فما مهرج يتبع فيا.	فما مهرج يتبع في.
10595	corpus-6-dev	TUN	شنيا إلى ملفوف في الغلاف لبيض؟	شنيا اللي ملفوف في الغلاف الابيض؟
10663	corpus-6-dev	TUN	قداش من محطة حتى للحوض متاع المائيات؟	قداش من محطة حتى للحوض متاع المائيات؟
10708	corpus-6-dev	TUN	أخزر لماركات الروج آلافر، بيف؟	اخزر لماركات الروج آلافر، بيف؟
10717	corpus-6-dev	TUN	من وقتاش ياخي هذا ولا كيما هكا؟	من وقتاش ياخي هذا ولا كيما هكا؟
10738	corpus-6-dev	TUN	سامحني. ما توقعتش إنك تجي اليوم.	سامحني. ما توقعتش انك تجي اليوم.
10742	corpus-6-dev	TUN	"سمعت إلى كلمة ""رينقيشو"" تستعمل في الغالب في اليابان. شنيا معناها؟"	"سمعت اللي كلمة ""رينغيشو"" تستعمل في الغالب في اليابان. شنيا معناها؟"
10751	corpus-6-dev	TUN	تنجم تسلم الروبا هاذي للوتيل متاعي بعد ما تنقص فيها؟	تنجم تسلم الروبة هاذي للوتيل متاعي بعد ما تنقص فيها؟
10780	corpus-6-dev	TUN	ياخي الكار هاذي تمشي لغرين بارك؟	ياخي الكار هاذي تمشي لغرين بارك؟
10814	corpus-6-dev	TUN	نحب نوصي فطور الصباح.	نحب نوصي فطور الصباح.
10896	corpus-6-dev	TUN	تنجم يعيشك تعطيني باسبور مؤقت؟	تنجم يعيشك تعطيني باسبور مؤقت؟
10929	corpus-6-dev	TUN	ياخي تعرف طبيب نسا هوني؟	ياخي تعرف طبيب نسا هوني؟
10949	corpus-6-dev	TUN	منين نجم نشري حاجات جلد بأسوام معقولة؟	منين ننجم نشري حاجات جلد باسوام معقولة؟
10970	corpus-6-dev	TUN	أكيد. فما كدس غادي، شفت؟ الذاكرة هاذي مازالت ناشطة.	اكيد. فما كدس غادي، شفت؟ الذاكرة هاذي مازالت ناشطة.
10986	corpus-6-dev	TUN	لا. بالكريمة، يعيشك.	لا. بالكريمة، يعيشك.
11005	corpus-6-dev	TUN	نحب نحجز طاولة للعشاء الليلة.	نحب نحجز طاولة للعشاء الليلة.
11023	corpus-6-dev	TUN	نحب ألكول مغير.	نحب الكول مغير.
11049	corpus-6-dev	TUN	نحب نأكد الحجز متاعي.	نحب نأكد الحجز متاعي.
11052	corpus-6-dev	TUN	قريب من كونتوار الخطوط الجوية السنغافورية غادي.	قريب من كونتوار الخطوط الجوية السنغافورية غادي.
11130	corpus-6-dev	TUN	باش تعطيني الكمبيوتر الشخصي هذا، صحيح؟	باش تعطيني الكمبيوتر الشخصي هذا، صحيح؟
11201	corpus-6-dev	TUN	عندك عينين مزيانين.	عندك عينين مزيانين.
11217	corpus-6-dev	TUN	سامحني، ياخي مشيت بين الطريق الثالث والسبعا وعشرين؟	سامحني، ياخي مشيت بين الطريق الثالث والسبعة وعشرين؟
11228	corpus-6-dev	TUN	يلزمني نمشي.	يلزمني نمشي.
11266	corpus-6-dev	TUN	أعطيني، يعيشك، أسامي رستورونات باهين.	اعطيني، يعيشك، اسامي رستورنات باهين.
11345	corpus-6-dev	TUN	أوه، هذا بالحق مزيان. هذا وتاك بالقدا.	اوه، هذا بالحق مزيان. هذا وتاك بالقدا.
11347	corpus-6-dev	TUN	شنيا وجهتك؟	شنيا وجهتك؟
11356	corpus-6-dev	TUN	نحنا البوليسيا. عندنا إذن. حل.	نحنا البوليسيا. عندنا اذن. حل.
11401	corpus-6-dev	TUN	نحب زوز تساكر لعرض الثمانيا متاع الليل.	نحب زوز تساكر لعرض الثمانية متاع الليل.
11431	corpus-6-dev	TUN	يعيشك. ياخي الطقس ديما يتبدل برشا في لندن؟	يعيشك. ياخي الطقس ديما يتبدل برشا في لندن؟
11440	corpus-6-dev	TUN	ما نحبش النوع هذا.	ما نحبش النوع هذا.
11441	corpus-6-dev	TUN	أناهو الاتجاه لبرلين؟	اناهو الاتجاه لبرلين؟
11468	corpus-6-dev	TUN	شركتي ضاعت.	شركتي ضاعت.
11519	corpus-6-dev	TUN	باش نكلم إلى يفرغ.	باش نكلم اللي يفرغ.
11555	corpus-6-dev	TUN	ياخي الرحلة هاذي باش تخرج في وقتها؟	ياخي الرحلة هاذي باش تخرج في وقتها؟
11566	corpus-6-dev	TUN	إيه، تو نتذكر هذا.	ايه، تو نتذكر هذا.
11589	corpus-6-dev	TUN	على خاطر باش نحضرو بنفس الطريقة كيما السلمون المطحون.	على خاطر باش نحضره بنفس الطريقة كيما السلمون المطحون.
11678	corpus-6-dev	TUN	نحب تفيقني بالتاليفون، يعيشك.	نحب تفيقني بالتاليفون، يعيشك.
11732	corpus-6-dev	TUN	يعيشك حطوا فالفليجة.	يعيشك حطه فالفليجة.
11770	corpus-6-dev	TUN	نجبلك حاجة تشربها؟	نجيب لك حاجة تشربها؟
11796	corpus-6-dev	TUN	بعد الاقلاع، توا نزيد نقللكم على خدمتنا ليوم. في نفس الوقت، كان فما حاجة نجمو نعملها باش تتفرهدو في سفرتكم، يعيشكم متحشموش باش تسألوا.	بعد الاقلاع، توا نزيد نقل لكم على خدمتنا اليوم. في نفس الوقت، كان فما حاجة ننجموا نعملها باش تتفرهدوا في سفرتكم، يعيشكم ما تحشموش باش تسألوا.
11810	corpus-6-dev	TUN	كل ديمة ندوبل، ناجح لمرة جاية.	كل ديما ندوبل، ناجح المرة الجاية.
11836	corpus-6-dev	TUN	بقداش نبعثو؟	بقداش نبعثه؟
11888	corpus-6-dev	TUN	شنية فالموضة توا؟	شنيا فالموضة توا؟
11911	corpus-6-dev	TUN	وقت تكمل مع بوليسية، يعيشك عاود كلمني مرة أخرى بش نجم نعطيك نوامر إليحجتك بيها.	وقت تكمل مع البوليسية، يعيشك عاود كلمني مرة اخرى باش ننجم نعطيك النوامر اللي حاجتك بيها.
11923	corpus-6-dev	TUN	حتى القداش لومنا نصحو كونتراتو؟	حتى القداش لزمنا نصحوا الكتونتراتو؟
11925	corpus-6-dev	TUN	كاس من شبلي.	كاس من شابلي.
11934	corpus-6-dev	TUN	كما لعادة.	كما العادة.
12003	corpus-6-dev	TUN	أمان بدلي ليفلوس هذي لجنيهات.	امان بدل لي الفلوس هاذي لجنيهات.
12007	corpus-6-dev	TUN	انا من اسراييل.	انا من اسرائيل.
12014	corpus-6-dev	TUN	نجمو ناخذو باي، يعيشك؟	ننجموا ناخذوا باي، يعيشك؟
12032	corpus-6-dev	TUN	نتصور لي إنت في بلاصتي.	نتصور اللي انت في بلاصتي.
12034	corpus-6-dev	TUN	بالحالة هذي ماعنديش لوقت الكفي.	بالحالة هاذي ما عنديش الوقت الكافي.
12068	corpus-6-dev	TUN	خدمت تمريناتك في دار؟	خدمت تمريناتك في الدار؟
12084	corpus-6-dev	TUN	ضربني.	ضربني.
12141	corpus-6-dev	TUN	شعملنا في نهار لربعة؟	شعملنا في نهار الاربعا؟
12149	corpus-6-dev	TUN	جيت من روسيا.	جيت من روسيا.
12203	corpus-6-dev	TUN	هذا هو فيلم يجري ياسر نجم ناحيه؟	هذا هو فيلم يجري ياسر ننجم ناحيه؟
12204	corpus-6-dev	TUN	سلطة ملفوف أبيض وسفنارية بش نهزهم، يعيشك.	سلطة ملفوف ابيض وسفنارية باش نهزهم، يعيشك.
12213	corpus-6-dev	TUN	اسفين. إما لزمنا نمشيو توا.	اسفين. اما لزمنا نمشيوا توا.
12238	corpus-6-dev	TUN	يخي تحاليل معمول بالأنجليز؟	ياخي التحاليل معمول بالانجليز؟
12251	corpus-6-dev	TUN	مش هذي سلسلة لمحدودة؟	مش هاذي السلسلة المحدودة؟
12292	corpus-6-dev	TUN	قداش الحجم بصانتي؟	قداش الحجم بالصانتي؟
12303	corpus-6-dev	TUN	ممكن تشري ربع رطل م لحام؟	ممكن تشري ربع رطل مماللحم؟
12327	corpus-6-dev	TUN	كنت نعمل كارتي وقت كنت فالمدرسة.	كنت نعمل كاراتي وقت كنت فالمدرسة.
12330	corpus-6-dev	TUN	اهة، بش يدوم قريب خمسة دقايق.	اها، باش يدوم قريب خمسة دقايق.
12369	corpus-6-dev	TUN	بش نجي سبعة بعد ضهر.	باش نجي سبعة بعد الظهر.
12387	corpus-6-dev	TUN	خسارة، ألبومات كل تحجزو. إما مازال عنا شوي .	خسارة، البومات كل تحجزوا. اما ما زال عنا شوي.
12397	corpus-6-dev	TUN	عندك دنهيل؟	عندك دنهيل؟
12407	corpus-6-dev	TUN	مزلت كي غير وصلت للمطار.	ما زلت كي غير وصلت للمطار.
12415	corpus-6-dev	TUN	تنجم تقترح عليا بلايص وين نجم نمشي ونجي في نهاري؟	تنجم تقترح علي بلايص وين ننجم نمشي ونجي في نهاري؟
12488	corpus-6-dev	TUN	نحب نشوف لبلوزة.	نحب نشوف البلوزة.
12498	corpus-6-dev	TUN	عملت غلطة. نجم نخو واحد جديد؟	عملت غلطة. ننجم ناخو واحد جديد؟
12516	corpus-6-dev	TUN	وين نلقاو لكتب لمفسرين؟	وين نلقاوا الكتب المفسرين؟
12524	corpus-6-dev	TUN	سوم العادي ب خمسة وتلاثين دولار إما ليوم، عاملين تنقيص بخمسة وعشرين بالميا لذا تطلعلك كن ستة وعشرين دولار وخمسة وعشرين سنت.	سوم العادي بخمسة وثلاثين دولار اما اليوم، عاملين تنقيص بخمسة وعشرين بالمية لذا تطلع لك كان ستة وعشرين دولار وخمسة وعشرين سنت.
12535	corpus-6-dev	TUN	نحب نلعب تنس مع شكون.	نحب نلعب تنس مع شكون.
12548	corpus-6-dev	TUN	إي. لالون هذي طلعة موضة.	اي. الالوان هاذي طلعة موضة.
12559	corpus-6-dev	TUN	تنجم تعتني طبق جديد ال هاذم؟	تنجم تعطني طبق جديد لهاذم؟
12566	corpus-6-dev	TUN	باهي مشروب واحد بارك.	باهي مشروب واحد بارك.
12569	corpus-6-dev	TUN	تنجم تجيبلي شوية شراب باهي؟	تنجم تجيب لي شوية شراب باهي؟
12574	corpus-6-dev	TUN	خايب بش تنحيه، إما مفما حتى شي نعملوه عليه.	خايب باش تنحيه، اما مفما حتى شي نعملوه عليه.
12596	corpus-6-dev	TUN	هاذاك رجل.	هاذاك رجل.
12602	corpus-6-dev	TUN	ميسالش نهز هذا معايا توا؟	ميسالش نهز هذا معاي توا؟
12607	corpus-6-dev	TUN	هذي أغلى حاجة عندي . نتمنى تعجبك.	هاذي اغلى حاجة عندي. نتمنى تعجبك.
12616	corpus-6-dev	TUN	تنجم تنصحني بمطعم قريب من هوني؟	تنجم تنصحني بمطعم قريب من هوني؟
12682	corpus-6-dev	TUN	بش تطلعلك ميا وخمسة وعشرين دولار، يا مدام.	باش تطلع لك مية وخمسة وعشرين دولار، يا مدام.
12691	corpus-6-dev	TUN	فما مطعم باهي هوني مع منظر مزيان؟	فما مطعم باهي هوني مع منظر مزيان؟
12695	corpus-6-dev	TUN	نحب نلقى خدمة عند لحاكم.	نحب نلقى خدمة عند الحاكم.
12698	corpus-6-dev	TUN	تران هذا يمشي طول السيتل؟	التران هذا يمشي طول لسياتل؟
12716	corpus-6-dev	TUN	خمسطش جويلية.	خمستعش جويلية.
12721	corpus-6-dev	TUN	وين لبلاصة لولا؟	وين البلاصة الاولى؟
12737	corpus-6-dev	TUN	عندو مجموعة باهية م ذهب.	عنده مجموعة باهية مالذهب.
12757	corpus-6-dev	TUN	وين توجع فيك؟	وين توجع فيك؟
12764	corpus-6-dev	TUN	شنية رخيص والباهي؟	شنيا الرخيص والباهي؟
12791	corpus-6-dev	TUN	بسلامة.	بالسلامة.
12838	corpus-6-dev	TUN	بقداش هما؟ تكتبلي السوم في ورقة؟	بقداش هما؟ تكتب لي السوم في ورقة؟
12855	corpus-6-dev	TUN	الكار هذي تهز الشيكاغو؟	الكار هاذي تهز لشيكاغو؟
12857	corpus-6-dev	TUN	معجبونش. أمان متحتش فيه الحوتة.	ما عجبونيش. امان ما تحطش فيه الحوتة.
12909	corpus-6-dev	TUN	باهي. هو كيني جو. شعملنا في نهار سبت مع ماضي ساعتين؟	باهي. هو كايني جو. شعملنا في نهار السبت مع ماضي ساعتين؟
12918	corpus-6-dev	TUN	اسفة، إما عن دار معبية ليلة.	آسفة، اما عننا دار معبية الليلة.
12943	corpus-6-dev	TUN	وينو فالخريطه هذي؟	وينو فالخريطة هاذي؟
12948	corpus-6-dev	TUN	عدي وقت مزيان.	عدي وقت مزيان.
12954	corpus-6-dev	TUN	بش نبداو نقربو ركاب مع لولاد. ركاب ليستحقوا لمعاونة، ولي فالدرجة لولا.	باش نبداوا نقربوا ركاب مع الاولاد. الركاب اللي يستحقوا المعاونة، واللي فالدرجة الاولى.
12957	corpus-6-dev	TUN	بالطبيعة. هاو هوني.	بالطبيعة. هاو هوني.
12962	corpus-6-dev	TUN	فمشي بلاص نشوفو فيها ديار لمشاهير؟	فماشي بلايص نشوفوا فيها ديار المشاهير؟
12974	corpus-6-dev	TUN	وجيعة سنة خايبة وصعيب ياسر بش تتحملها.	وجيعة سنة خايبة وصعيب ياسر باش تتحملها.
12992	corpus-6-dev	TUN	بش تقلي كيفاش نوصل غادي؟	باش تقول لي كيفاش نوصل غادي؟
12993	corpus-6-dev	TUN	تنجم تخو دروج نمرو واحد ولا ثنين.	تنجم تاخو دروج نمرو واحد ولا اثنين.
13003	corpus-6-dev	TUN	كيفاش نخو رخصة غوص؟	كيفاش ناخو رخصة غوص؟
13047	corpus-6-dev	TUN	نحب نخو كرهبة. هذا نومرو لحجز متاعي.	نحب ناخو كرهبة. هذا النومرو للحجز متاعي.
13057	corpus-6-dev	TUN	إنا طلبت بلاصة مفيهاش دخان. تنجم تبدلي لبلاصة؟	انا طلبت بلاصة مفيهاش دخان. تنجم تبدل لي البلاصة؟
13110	corpus-6-dev	TUN	تنجم تورني كيفاش نعمر كرة الهجرة، يعيشك؟	تنجم تورني كيفاش نعمر كرت الهجرة، يعيشك؟
13112	corpus-6-dev	TUN	وقتاش لزمنا نرجع؟	وقتاش لزمنا نرجع؟
13117	corpus-6-dev	TUN	"شنية هو ال-""أو بون""؟"	"شنيا هو ال  ""او بون""؟"
13186	corpus-6-dev	TUN	وقتاش يكمل؟	وقتاش يكمل؟
13191	corpus-6-dev	TUN	زعمة لولاد صغار ينجمو يزوروا منغير ميرفقوهم لكبار؟	زعمة الاولاد صغار ينجموا يزوروا من غير ما يرفقوهم الكبار؟
13192	corpus-6-dev	TUN	نجم نتكيف؟	ننجم نتكيف؟
13210	corpus-6-dev	TUN	نحب شوية شرايح لحم.	نحب شوية شرايح لحم.
13217	corpus-6-dev	TUN	وين باقي؟	وين باقي؟
13243	corpus-6-dev	TUN	نحب بيت متع زوز تل عل بحر. قداش نومرها؟	نحب بيت متاع زوز تطل على البحر. قداش نومرها؟
13245	corpus-6-dev	TUN	زوز ويسكي، يعيشك.	زوز ويسكي، يعيشك.
13335	corpus-6-dev	TUN	نجم نستعمل الكرهبة متع الدبش؟	ننجم نستعمل الكرهبة متاع الدبش؟
13373	corpus-6-dev	TUN	يالطيف. لازمني نكون في لوس أنجلوس نهار جمعة عصباح.	يا لطيف. لازمني نكون في لوس انجلوس نهار الجمعة عالصباح.
13395	corpus-6-dev	TUN	فهمتك شنو تقصد.	فهمتك شنو تقصد.
13415	corpus-6-dev	TUN	ياخي تبادل الاسهم في وول ستريت محلول للعباد إنرمال؟	ياخي تبادل الاسهم في وول ستريت محلول للعباد النورمال؟
13455	corpus-6-dev	TUN	نحب حاجة ب عرض كبير.	نحب حاجة بعرض كبير.
13514	corpus-6-dev	TUN	أمان ورني تسكرتك لرجعتها.	امان وريني تسكرتك اللي رجعتها.
