sentID.BTEC	splits_shared_task	dialect	raw	CODA
9876	corpus-6-dev	BEI	شيك اوت، إذا بتريد .	شيك اوت، اذا بتريد.
9891	corpus-6-dev	BEI	فيك تعطيني بنج؟	فيك تعطيني بنج؟
9929	corpus-6-dev	BEI	بدي شوف كنيسة ترينيتي .	بدي شوف كنيسة ترينيتي.
9946	corpus-6-dev	BEI	رحلة خطوط يونايتد خمسة تلاتة .	رحلة خطوط يونايتد خمسة ثلاثة.
9960	corpus-6-dev	BEI	عندك مانع تعملي الغدا تبعي قبل هيك بساعة؟	عندك مانع تعمل لي الغدا تبعي قبل هيك بساعة؟
9974	corpus-6-dev	BEI	ببيعو الكول بالمحل؟	بيبيعوا الكحول بالمحل؟
10001	corpus-6-dev	BEI	شو الوراق لمطلوبة لفوت عأميركا؟	شو الوراق المطلوبة لفوت عاميركا؟
10008	corpus-6-dev	BEI	كتير منيح. شكرا الك .	كثير منيح. شكرا الك.
10015	corpus-6-dev	BEI	بدي تعملي طقية جديدة .	بدي تعمل لي طاقية جديدة.
10017	corpus-6-dev	BEI	بدي شي للدوخة .	بدي شي للدوخة.
10018	corpus-6-dev	BEI	هيدي البطاقة لمقعد اوركسترا . انت بالبلكون .	هيدي البطاقة لمقعد اوركسترا. انت بالبلكون.
10030	corpus-6-dev	BEI	اديه بياخد ترجيع السيارة؟	قديه بياخذ ترجيع السيارة؟
10046	corpus-6-dev	BEI	اوه . ليه معذب حالك . شكرا الك. هيدا لكان بدي ياه .	اوه. ليه معذب حالك. شكرا الك. هيدا اللي كان بدي اياه.
10147	corpus-6-dev	BEI	غير اللمبة إذا بتريد .	غير اللمبة اذا بتريد.
10151	corpus-6-dev	BEI	ايه، فيك . الغرفة جاهزة . إذا بتريد اكتب اسمك وعنوانك هون .	ايه، فيك. الغرفة جاهزة. اذا بتريد اكتب اسمك وعنوانك هون.
10158	corpus-6-dev	BEI	ما في شي مهم.	مافيه شي مهم.
10159	corpus-6-dev	BEI	بدي رخصة لصيد سمك؟	بدي رخصة لصيد سمك؟
10201	corpus-6-dev	BEI	اديه لازم ادفع بالساعة؟	قديه لازم ادفع بالساعة؟
10206	corpus-6-dev	BEI	اي ساعة التشك ان؟	اي ساعة التشك ان؟
10227	corpus-6-dev	BEI	بدي اكل محار ني .	بدي آكل محار ني.
10228	corpus-6-dev	BEI	إذا بتريد جبولي ترويقتي عالساعة سبعة.	اذا بتريد جيبوا لي ترويقتي عالساعة سبعة.
10265	corpus-6-dev	BEI	رح ابعتلك هيدي الصورة . اسمك و عنوانك، إذا بتريد .	رح ابعث لك هيدي الصورة. اسمك وعنوانك، اذا بتريد.
10271	corpus-6-dev	BEI	رح ادرس علوم في الجامعة.	رح ادرس علوم في الجامعة.
10284	corpus-6-dev	BEI	بعتذر تأخرت .	باعتذر تأخرت.
10297	corpus-6-dev	BEI	بالبدابة، لازم قول اني مني مختص بالأمر، او بمثل اي منظمة حكومية . لبدي قلكن ياه كلو وجهة نظري الخاصة . مع هالمؤهل، بدي احكي عن وجهة نظري.	بالبدابة، لازم قول اني ماني مختص بالامر، او بامثل اي منظمة حكومية. اللي بدي قلكن اياه كله وجهة نظري الخاصة. مع هالمؤهل، بدي احكي عن وجهة نظري.
10299	corpus-6-dev	BEI	ضيعتن مبارح بعد الظهر .	ضيعتهن مبارح بعد الظهر.
10306	corpus-6-dev	BEI	بدي أعمل اتصال دولي . إذا بتريد اطلبلي تلاتة اربعة ستة تلاتة تمانة واحد تلاتة تلاتة بطوكيو .	بدي اعمل اتصال دولي. اذا بتريد اطلب لي ثلاثة اربعة ستة ثلاثة ثمانة واحد ثلاثة ثلاثة بطوكيو.
10327	corpus-6-dev	BEI	روحة رجعة، إذا بتريد .	روحة رجعة، اذا بتريد.
10341	corpus-6-dev	BEI	قديه بدا لاوصل عسوهو مشي؟	قديه بدها لاوصل عسوهو مشي؟
10350	corpus-6-dev	BEI	مين ابرد بالشتا، اليابان او استراليا؟	مين ابرد بالشتا، اليابان او استراليا؟
10363	corpus-6-dev	BEI	حصل شي طارئ وما قدر يجي .	حصل شي طارئ وما قدر يجي.
10369	corpus-6-dev	BEI	هيدي جلد مية بالمية؟	هيدي جلد مية بالمية؟
10414	corpus-6-dev	BEI	فينا ناخد وجبة؟	فينا ناخذ وجبة؟
10442	corpus-6-dev	BEI	رح اخدك لهونيك .	رح آخذك لهونيك.
10458	corpus-6-dev	BEI	انا متاكد عطيتك خمسين دولار .	انا متأكد عطيتك خمسين دولار.
10490	corpus-6-dev	BEI	انبسطت فيك. إذا بتريد سلملي كتير ععيلتك .	انبسطت فيك. اذا بتريد سلم لي كثير ععيلتك.
10492	corpus-6-dev	BEI	كنت حابب، بس للأسف لازم روح. يمكن ما لحق اخر ترين. انبسطت حكيت معك .	كنت حابب، بس للاسف لازم روح. يمكن ما الحق آخر ترين. انبسطت حكيت معك.
10508	corpus-6-dev	BEI	عن اذنك، بس انا ضايع. وين المخرج؟	عن اذنك، بس انا ضايع. وين المخرج؟
10540	corpus-6-dev	BEI	من زمان . كان في عيد لحصاد الرز.	من زمان. كان في عيد لحصاد الرز.
10570	corpus-6-dev	BEI	المشي بيوجع .	المشي بيوجع.
10571	corpus-6-dev	BEI	سمكة مهرج عنزالمي لحقتني .	سمكة مهرج عنز المي لحقتني.
10595	corpus-6-dev	BEI	شو هيدا الملفوف بالورق الأبيض؟	شو هيدا الملفوف بالورق الابيض؟
10663	corpus-6-dev	BEI	كم محطة لحوض السمك؟	كم محطة لحوض السمك؟
10708	corpus-6-dev	BEI	شوف معلمين الشفاف، ايه؟	شوف معلمين الشفاف، ايه؟
10717	corpus-6-dev	BEI	اديه الو هيك؟	قديه قله هيك؟
10738	corpus-6-dev	BEI	بعتذر ما عرفت انك جاي اليوم .	باعتذر ما عرفت انك جاي اليوم.
10742	corpus-6-dev	BEI	"بسمع ""ريشينغر "" يستعمل كتير باليابان. شو بيعني؟"	"بسمع ""ريشينغر "" يستعمل كثير باليابان. شو بيعني؟"
10751	corpus-6-dev	BEI	فيك توصل هيدا الفستان علأوتيل تبعي بعد ما تزبط الطول؟	فيك توصل هيدا الفستان علاوتيل تبعي بعد ما تظبط الطول؟
10780	corpus-6-dev	BEI	بروح هيدا الباص عغرين بارك؟	بيروح هيدا الباص عغرين بارك؟
10814	corpus-6-dev	BEI	بدي اعمل طلبية ترويقة .	بدي اعمل طلبية ترويقة.
10896	corpus-6-dev	BEI	إذا بتريد فيك تصدرلي باسبورمؤقت؟	اذا بتريد فيك تصدر لي باسبور مؤقت؟
10929	corpus-6-dev	BEI	بتعرف حكيم نسائي قريب من هون؟	بتعرف حكيم نسائي قريب من هون؟
10949	corpus-6-dev	BEI	من وين فيني اشتري جلد طبيعي بسعر معقول؟	من وين فيني اشتري جلد طبيعي بسعر معقول؟
10970	corpus-6-dev	BEI	اكيد عنا . مكدسين هونيك. شايف؟ المذكرات بينباعوا متل الكيك السخن.	اكيد عننا. مكدسين هونيك. شايف؟ المذكرات بينباعوا مثل الكيك السخن.
10986	corpus-6-dev	BEI	لا . مع كريم، إذا بتريد .	لا. مع كريم، اذا بتريد.
11005	corpus-6-dev	BEI	بدي احجز طاولة للعشا الليلة.	بدي احجز طاولة للعشا الليلة.
11023	corpus-6-dev	BEI	بدي مشروب ميثو .	بدي مشروب ميثو.
11049	corpus-6-dev	BEI	بدي اكد حجزي .	بدي اكد حجزي.
11052	corpus-6-dev	BEI	حد مكتب الخطوط الجوية السنغافورية هونيك .	حد مكتب الخطوط الجوية السنغافورية هونيك.
11130	corpus-6-dev	BEI	رح توصلي هالكمبيوتر الشخصي، صح؟	رح توصل لي هالكمبيوتر الشخصي، صح؟
11201	corpus-6-dev	BEI	عيونك حلوين .	عيونك حلوين.
11217	corpus-6-dev	BEI	عن اذنك، بتروح عالتالت والسبعة وعشرين؟	عن اذنك، بتروح عالثالث والسبعة وعشرين؟
11228	corpus-6-dev	BEI	لازم روح هلا .	لازم روح هلق.
11266	corpus-6-dev	BEI	إذا بتريد قلي اسماء مطاعم منيحة.	اذا بتريد قل لي اسماء مطاعم منيحة.
11345	corpus-6-dev	BEI	اوه، عنجد كتير حلو . مبين حلو عليك .	اوه، عن جد كثير حلو. مبين حلو عليك.
11347	corpus-6-dev	BEI	لوين رايح؟	لوين رايح؟
11356	corpus-6-dev	BEI	الضباط. معنا مذكرة تفتيش . فتاح.	الضباط. معنا مذكرة تفتيش. افتاح.
11401	corpus-6-dev	BEI	بدي تذكرتين لعرض الساعة تمانة .	بدي تذكرتين لعرض الساعة ثمانة.
11431	corpus-6-dev	BEI	شكرا . الطقس مجنون دايما بلندن؟	شكرا. الطقس مجنون دايما بلندن؟
11440	corpus-6-dev	BEI	ما حبيت هيدا النوع.	ما حبيت هيدا النوع.
11441	corpus-6-dev	BEI	اي طريق لبرلين؟	اي طريق لبرلين؟
11468	corpus-6-dev	BEI	ضيعت عقدي .	ضيعت عقدي.
11519	corpus-6-dev	BEI	عم عيط للحارس .	عم عيط للحارس.
11555	corpus-6-dev	BEI	هالرحلة رح تفل عالوقت؟	هالرحلة رح تفل عالوقت؟
11566	corpus-6-dev	BEI	ايه، رح خلي هالشي ببالي .	ايه، رح خلي هالشي ببالي.
11589	corpus-6-dev	BEI	لانو رح حضر هالسلمون بطريقة المونير .	لانه رح حضر هالسلمون بطريقة المونير.
11678	corpus-6-dev	BEI	بدي اتصال تفيق إذا بتريد .	بدي اتصال تفيق اذا بتريد.
11732	corpus-6-dev	BEI	حطو بكيس إذا بتريد.	حطه بكيس اذا بتريد.
11770	corpus-6-dev	BEI	بجيب شي لنشربو؟	بجيب شي لنشربه؟
11796	corpus-6-dev	BEI	بس نطير، منخبرك أكتر عن خدمتنا لليوم. بهالوأت، إذا في أيا شي منقدر نعملوا تا تستمتع أكتر بسفرتك، طلوب وما تتردد.	بس نطير، منخبرك اكثر عن خدمتنا لليوم. بهالوقت، اذا في اي شي منقدر نعمله تا تستمتع اكثر بسفرتك، اطلوب وما تتردد.
11810	corpus-6-dev	BEI	كل مرة بفشل، بنجح تاني مرة.	كل مرة بافشل، بانجح ثاني مرة.
11836	corpus-6-dev	BEI	أديش بتكلف تودايتو؟	قديش بتكلف تودايته؟
11888	corpus-6-dev	BEI	شو دارج هلأ؟	شو دارج هلق؟
11911	corpus-6-dev	BEI	بس تخلص مع الشرطة، اتصل فيني مرة تاني تأعطيك الأرأم التانيين اللي عايزون.	بس تخلص مع الشرطة، اتصل فيني مرة ثاني تاعطيك الارقام الثانيين اللي عايزهن.
11923	corpus-6-dev	BEI	ع أديش وقت لازم نعمل العقد؟	عقديش وقت لازم نعمل العقد؟
11925	corpus-6-dev	BEI	كاس شابلي.	كاس شابلي.
11934	corpus-6-dev	BEI	متل العادة.	مثل العادة.
12003	corpus-6-dev	BEI	إزا بتريد بدي صرف هالمصاري بالجنيه.	اذا بتريد بدي صرف هالمصاري بالجنيه.
12007	corpus-6-dev	BEI	أنا من إسرائيل.	انا من اسرائيل.
12014	corpus-6-dev	BEI	فينا ناخد أشة، إزا بتريد؟	فينا ناخذ قشة، اذا بتريد؟
12032	corpus-6-dev	BEI	بعتئد إنك آعد على مأعدي.	باعتقد انك قاعد على مقعدي.
12034	corpus-6-dev	BEI	بهيدي الحالة ما عنا وأت كفاية.	بهيدي الحالة ما عننا وقت كفاية.
12068	corpus-6-dev	BEI	بتعمول فروضك؟	بتعمول فروضك؟
12084	corpus-6-dev	BEI	ضربني.	ضربني.
12141	corpus-6-dev	BEI	شو رأيك بالتلاتا؟	شو رأيك بالثلاثا؟
12149	corpus-6-dev	BEI	جايي من روسيا.	جاي من روسيا.
12203	corpus-6-dev	BEI	هيدا فيلم سريع كتير. بقدر طلع الفيلم؟	هيدا فيلم سريع كثير. باقدر طلع الفيلم؟
12204	corpus-6-dev	BEI	طلبية كولسلو لبرا، إزا بتريد.	طلبية كولسلو لبرا، اذا بتريد.
12213	corpus-6-dev	BEI	بعتزر. بس لازم نروح.	باعتذر. بس لازم نروح.
12238	corpus-6-dev	BEI	التفسير بالإنكليزي؟	التفسير بالانكليزي؟
12251	corpus-6-dev	BEI	هيدي كاسكاد ليمتد؟	هيدي كاسكاد ليمتد؟
12292	corpus-6-dev	BEI	شو الئياس بالسنتيمتر؟	شو القياس بالسنتيمتر؟
12303	corpus-6-dev	BEI	ممكن إشتري ربع رطل لحمة؟	ممكن اشتري ربع رطل لحمة؟
12327	corpus-6-dev	BEI	كنت إلعب كاراتيه بس كنت بالمدرسة.	كنت العب كاراتيه بس كنت بالمدرسة.
12330	corpus-6-dev	BEI	أها. بدي شي خمس دئايئ.	اها. بدي شي خمس دقايق.
12369	corpus-6-dev	BEI	بوصل صوب الساعة سبعة من عشية.	باوصل صوب الساعة سبعة من عشية.
12387	corpus-6-dev	BEI	للأسف، كل الغرف الفرداويات محجوزين. بس بعد عنا كم أوضة مجوزة.	للاسف، كل الغرف الفرداويات محجوزين. بس بعد عننا كم اوضة مجوزة.
12397	corpus-6-dev	BEI	معك دانهيل؟	معك دانهيل؟
12407	corpus-6-dev	BEI	هلأ بعدني واصل عالمطار.	هلق بعدني واصل عالمطار.
12415	corpus-6-dev	BEI	بتئترح عليي كم مطرح روح عليون وإرجع بيوم واحد؟	بتقترح علي كم مطرح روح عليهن وارجع بيوم واحد؟
12488	corpus-6-dev	BEI	بدي شوف هالأميص.	بدي شوف هالقميص.
12498	corpus-6-dev	BEI	عملت غلطة. بقدر آخد واحد جديد؟	عملت غلطة. باقدر آخذ واحد جديد؟
12516	corpus-6-dev	BEI	ويت الكتب اللي فيون صور؟	وين الكتب اللي فيهن صور؟
12524	corpus-6-dev	BEI	بالعادي هوي بخمسة وتلاتين دولار بس اليوم عاملين خصم خمسة وعشرين بالمية فبصير بس بستة وعشرين دولار وخمسة وعشرين سنت.	بالعادي هو بخمسة وثلاثين دولار بس اليوم عاملين خصم خمسة وعشرين بالمية فبيصير بس بستة وعشرين دولار وخمسة وعشرين سنت.
12535	corpus-6-dev	BEI	عبالي إلعب تينس مع حدا.	عبالي العب تنس مع حدا.
12548	corpus-6-dev	BEI	إي. هودي الألوان دارجين هلأ.	اي. هودي الالوان دارجين هلق.
12559	corpus-6-dev	BEI	فيك تعطيني صحن جديد لهودي؟	فيك تعطيني صحن جديد لهودي؟
12566	corpus-6-dev	BEI	طيب، بس كاس واحد بس.	طيب، بس كاس واحد بس.
12569	corpus-6-dev	BEI	فيك تنصحني بنبيد طيب؟	فيك تنصحني بنبيذ طيب؟
12574	corpus-6-dev	BEI	شي مؤسف إنو رح نلغي، بس ما فينا نعمل شي.	شي مؤسف انه رح نلغي، بس ما فينا نعمل شي.
12596	corpus-6-dev	BEI	هيدا هوي الزلمي.	هيدا هو الزلمه.
12602	corpus-6-dev	BEI	بقدر آخد هيدا معي هلأ؟	باقدر آخذ هيدا معي هلق؟
12607	corpus-6-dev	BEI	هيدا أكتر شي بحبو. انشالله تنبسط.	هيدا اكثر شي باحبه. ان شاء الله تنبسط.
12616	corpus-6-dev	BEI	فيك تنصحني بمطعم منيح أريب من هون؟	فيك تنصحني بمطعم منيح قريب من هون؟
12682	corpus-6-dev	BEI	بيكونو مية ووخمسة وعشرين دولار، يا مادام.	بيكونوا مية وخمسة وعشرين دولار، يا مادام.
12691	corpus-6-dev	BEI	في شي مطعم مرتب بطل عمنظر حلو أريب من هون؟	فيه شي مطعم مرتب بيطل عمنظر حلو قريب من هون؟
12695	corpus-6-dev	BEI	بدي وظيفة مع الحكومة.	بدي وظيفة مع الحكومة.
12698	corpus-6-dev	BEI	هيدا الترين بروح دغري عسياتل؟	هيدا الترين بيروح دغري عسياتل؟
12716	corpus-6-dev	BEI	خمستعش تموز.	خمستعش تموز.
12721	corpus-6-dev	BEI	أيمتا أول عرض؟	ايمتى اول عرض؟
12737	corpus-6-dev	BEI	عندو تشكيلة حلوة من البرونز.	عنده تشكيلة حلوة من البرونز.
12757	corpus-6-dev	BEI	وين موجوع؟	وين موجوع؟
12764	corpus-6-dev	BEI	شو في شي رخيص ومنيح؟	شو فيه شي رخيص ومنيح؟
12791	corpus-6-dev	BEI	باي.	باي.
12838	corpus-6-dev	BEI	بأديش هول؟ فيك تكتب السعر عورأة؟	بقديش هول؟ فيك تكتب السعر عورقة؟
12855	corpus-6-dev	BEI	هالسيارة رايحة عشيكاغو؟	هالسيارة رايحة عشيكاغو؟
12857	corpus-6-dev	BEI	ما حبيتن. إزا بتريد ما تحط فيون سمك أنشوفة.	ما حبيتهن. اذا بتريد ما تحط فيهن سمك انشوفة.
12909	corpus-6-dev	BEI	طيب. مبين بسلي. شو رأيك بنهار السبت الساعة تنان؟	طيب. مبين بيسلي. شو رأيك بنهار السبت الساعة اثنين؟
12918	corpus-6-dev	BEI	بعتزر، الليلة مفولين.	باعتذر، الليلة مفولين.
12943	corpus-6-dev	BEI	وين موجود عالخريطة؟	وين موجود عالخريطة؟
12948	corpus-6-dev	BEI	انشالله تنبسط.	ان شاء الله تنبسط.
12954	corpus-6-dev	BEI	رح نبلش باستدعاء الركاب اللي معون ولاد والركاب اللي بدون مساعدة خاصة وركاب الدرجة الأولى.	رح نبلش باستدعاء الركاب اللي معهن اولاد والركاب اللي بدهن مساعدة خاصة وركاب الدرجة الاولى.
12957	corpus-6-dev	BEI	أكيد. تفضل.	اكيد. تفضل.
12962	corpus-6-dev	BEI	في شي رحلات عبيوت نجوم مشهورين؟	فيه شي رحلات عبيوت نجوم مشهورين؟
12974	corpus-6-dev	BEI	وجع سنان كتير أوي وما بينحمل.	وجع اسنان كثير قوي وما بينحمل.
12992	corpus-6-dev	BEI	فيك تئلي كيف بوصل لهونيك؟	فيك تقل لي كيف باوصل لهونيك؟
12993	corpus-6-dev	BEI	فيك تاخد المصعد رأم واحد أو المصعد رأم تنان.	فيك تاخذ المصعد رقم واحد او المصعد رقم اثنين.
13003	corpus-6-dev	BEI	كيف بقدر جيب دفتر سواءة؟	كيف باقدر جيب دفتر سواقة؟
13047	corpus-6-dev	BEI	جيت تا آخد سيارة. هيدا رأم حجزي.	جيت تا آخذ سيارة. هيدا رقم حجزي.
13057	corpus-6-dev	BEI	سألت عن القسم اللي ما في تدخين. بقدر آخد مأعد تاني؟	سألت عن القسم اللي مافيه تدخين. باقدر آخذ مقعد ثاني؟
13110	corpus-6-dev	BEI	فيك تفرجيني كيف بعبو بطاءة هجرة إزا بتريد؟	فيك تفرجيني كيف بيعبوا بطاقة هجرة اذا بتريد؟
13112	corpus-6-dev	BEI	أي ساعة لازم نرجع؟	اي ساعة لازم نرجع؟
13117	corpus-6-dev	BEI	"شو هوي ""أو-بون""؟"	"شو هو ""او-بون""؟"
13186	corpus-6-dev	BEI	أي ساعة بيخلص؟	اي ساعة بيخلص؟
13191	corpus-6-dev	BEI	بيئدرو الولاد يروحو عالجولة من دون مرافئة الكبار؟	بيقدروا الاولاد يروحوا عالجولة من دون مرافقة الكبار؟
13192	corpus-6-dev	BEI	وين بقدر دخن؟	وين باقدر دخن؟
13210	corpus-6-dev	BEI	بدي ستيك مش مستوية.	بدي ستيك مش مستوية.
13217	corpus-6-dev	BEI	وين بائي؟	وين باقي؟
13243	corpus-6-dev	BEI	بدي أوضة بتختين بتطل عالمحيط. أديس أجار الأوضة؟	بدي اوضة بتختين بتطل عالمحيط. قديش اجار الاوضة؟
13245	corpus-6-dev	BEI	ويسكي دابل، إزا بتريد.	ويسكي دابل، اذا بتريد.
13335	corpus-6-dev	BEI	بقدر إستعمل هيدي العربة تبع الشنط؟	باقدر استعمل هيدي العربة تبع الشنط؟
13373	corpus-6-dev	BEI	يي شو هالحظ البشع. لازم كون بلوس أنجلس الجمعة الصبح.	يي شو هالحظ البشع. لازم كون بلوس انجلس الجمعة الصبح.
13395	corpus-6-dev	BEI	أخدت نئطة.	اخذت نقطة.
13415	corpus-6-dev	BEI	بورصة وال ستريت مفتوحة لعامة الناس؟	بورصة وال ستريت مفتوحة لعامة الناس؟
13455	corpus-6-dev	BEI	بدي شي عرضو واسع.	بدي شي عرضه واسع.
13514	corpus-6-dev	BEI	إزا بتريد فرجيني بطاءة الرجعة.	اذا بتريد فرجيني بطاقة الرجعة.
13526	corpus-6-dev	BEI	تركت كتاب المواعيد بكابين التليفون.	تركت كتاب المواعيد بكابين التلفون.
13531	corpus-6-dev	BEI	بتروح معي تا نبش عالماسك تبعي؟	بتروح معي تا نبش عالماسك تبعي؟
13534	corpus-6-dev	BEI	صابتني دوخة الطيارة.	صابتني دوخة الطيارة.
13580	corpus-6-dev	BEI	بعد إزنك، بقدر إتصور معك، إزا بتريد؟	بعد اذنك، باقدر اتصور معك، اذا بتريد؟
13621	corpus-6-dev	BEI	بدنا نعزمك عالعشا بكرا من عشية.	بدنا نعزمك عالعشا بكرة من عشية.
13644	corpus-6-dev	BEI	بدي مئلاية.	بدي مقلاية.
13646	corpus-6-dev	BEI	هيدا الترين بيمرأ بإل باسو؟	هيدا الترين بيمرق بال باسو؟
13718	corpus-6-dev	BEI	أديش حأون مع بعض إزا بدي إشتري تلاتة؟	قديش حقهن مع بعض اذا بدي اشتري ثلاثة؟
13723	corpus-6-dev	BEI	ممنوع التدخين، إزا بتريد.	ممنوع التدخين، اذا بتريد.
13763	corpus-6-dev	BEI	بقدر غير هالبطاءات لعرض بكرا؟	باقدر غير هالبطاقات لعرض بكرة؟
13767	corpus-6-dev	BEI	بقدر إتسجل هون للسفرة عخطوط يونايتد الجوية؟	باقدر اتسجل هون للسفرة عخطوط يونايتد الجوية؟
13768	corpus-6-dev	BEI	لازم نلبوس كبوت وكرافات كرمال جولة الليل؟	لازم نلبس كبوت وكرافات كرمال جولة الليل؟
13772	corpus-6-dev	BEI	فيك تشيل السعر، لإزا بتريد؟	فيك تشيل السعر، اذا بتريد؟
13781	corpus-6-dev	BEI	أولك أديش بكلف من هون للمطار؟	قولك قديش بيكلف من هون للمطار؟
13801	corpus-6-dev	BEI	وين مصنوع؟	وين مصنوع؟
13823	corpus-6-dev	BEI	إنت مش صيني، ما هيك؟	انت مش صيني، ما هيك؟
13851	corpus-6-dev	BEI	بقدر إسألك شو إسمك؟	باقدر اسألك شو اسمك؟
13869	corpus-6-dev	BEI	إزا بتريد فرجيني صورة عن هويتك.	اذا بتريد فرجيني صورة عن هويتك.
13880	corpus-6-dev	BEI	تلميز واحد، إزا بتريد.	تلميذ واحد، اذا بتريد.
13893	corpus-6-dev	BEI	بقدر سوء؟	باقدر سوق؟
13898	corpus-6-dev	BEI	مراءبة المخزون كتير مهمة لكل شركة.	مراقبة المخزون كثير مهمة لكل شركة.
13947	corpus-6-dev	BEI	سمت الأخبار؟	سمعت الاخبار؟
13971	corpus-6-dev	BEI	فيك تحملي الشنطة عالتاكسي؟	فيك تحمل لي الشنطة عالتاكسي؟
14029	corpus-6-dev	BEI	شامبو، إزا بتريد.	شامبو، اذا بتريد.
14053	corpus-6-dev	BEI	الغدا جاهز.	الغدا جاهز.
14068	corpus-6-dev	BEI	عندك شي وجبة خفيفة بتلبأ مع المشروب تبعي؟	عندك شي وجبة خفيفة بتلبق مع المشروب تبعي؟
14076	corpus-6-dev	BEI	بحكي شوية إنكليزي بس.	باحكي شوية انكليزي بس.
14078	corpus-6-dev	BEI	البحر هايج الليلة؟	البحر هايج الليلة؟
14079	corpus-6-dev	BEI	شي نص ساعة.	شي نص ساعة.
14105	corpus-6-dev	BEI	عم فتش عهدية لولد زغير.	عم فتش عهدية لولد صغير.
14116	corpus-6-dev	BEI	بعتئد إنو هيدا النوع اللي بدنا نستوردو.	باعتقد انه هيدا النوع اللي بدنا نستورده.
14119	corpus-6-dev	BEI	سيارتي تعطلت. بدي بلاطة عالسريع.	سيارتي تعطلت. بدي بلاطة عالسريع.
14123	corpus-6-dev	BEI	بدي كتاب مصور، إزا بتريد.	بدي كتاب مصور، اذا بتريد.
14217	corpus-6-dev	BEI	إزا بتريد استعملو كصينية.	اذا بتريد استعمله كصينية.
14228	corpus-6-dev	BEI	رح تروح عمدرسة؟	رح تروح عمدرسة؟
14244	corpus-6-dev	BEI	لف عاليمين بتلائي واحد عتاني زاوية.	لف عاليمين بتلاقي واحد عثاني زاوية.
14282	corpus-6-dev	BEI	فيك تاخد سيارة دغري برات هالباب.	فيك تاخذ سيارة دغري برات هالباب.
14350	corpus-6-dev	BEI	مش مشكلة. معنا كتير وأت.	مش مشكلة. معنا كثير وقت.
14361	corpus-6-dev	BEI	أي واحد مشهور أكتر؟	اي واحد مشهور اكثر؟
14387	corpus-6-dev	BEI	صارت الإصة بين منطئة تشارينغ كروس وغرين بارك.	صارت القصة بين منطقة تشيرنغ كروس وغرين بارك.
14430	corpus-6-dev	BEI	شوية فواكة إزا بتريد.	شوية فواكه اذا بتريد.
14472	corpus-6-dev	BEI	بتمارس شي نوع رياضة؟	بتمارس شي نوع رياضة؟
14482	corpus-6-dev	BEI	مسافة مشي؟ أو كتير بعيد تالواحد يمشي؟	مسافة مشي؟ او كثير بعيد تالواحد يمشي؟
14517	corpus-6-dev	BEI	عندي حفلة الليلة. ظبطلي شعري إزا بتريد.	عندي حفلة الليلة. ظبط لي شعري اذا بتريد.
14521	corpus-6-dev	BEI	كيف بلتفظ إسم هالمطرح؟	كيف بيلتفظ اسم هالمطرح؟
14525	corpus-6-dev	BEI	أديش ميزانية دعايتك؟	قديش ميزانية دعايتك؟
14551	corpus-6-dev	BEI	بدي شي مطرح إئدر آكل في أكل محلي.	بدي شي مطرح اقدر آكل فيه اكل محلي.
14561	corpus-6-dev	BEI	بدي فل بأأرب وأت ممكن. في شي سفرة أبكر؟	بدي فل باقرب وقت ممكن. فيه شي سفرة ابكر؟
14562	corpus-6-dev	BEI	بشكرك عكل نصايحك. إنت كتير آدمي.	باشكرك عكل نصايحك. انت كثير آدمي.
14570	corpus-6-dev	BEI	بدنا طاولة حد الشباك.	بدنا طاولة حد الشباك.
14616	corpus-6-dev	BEI	بدي إرجع عالأوتيل تلائي كاميرتي.	بدي ارجع عالاوتيل تلاقي كاميرتي.
14623	corpus-6-dev	BEI	بدي أعمل إتصال من محطة لمحطة عطوكيو، إزا بتريد.	بدي اعمل اتصال من محطة لمحطة عطوكيو، اذا بتريد.
14648	corpus-6-dev	BEI	أي واحد جونغفرو؟	اي واحد جونغفرو؟
14650	corpus-6-dev	BEI	فيك تعملو بنص ساعة؟	فيك تعمله بنص ساعة؟
14674	corpus-6-dev	BEI	إي، رح جيب لعبة يابانية لرفيئي.	اي، رح جيب لعبة يابانية لرفيقي.
14707	corpus-6-dev	BEI	هودي أعاصير. إزا ضربو اليابان بسببو كوارس كبيرة.	هودي اعاصير. اذا ضربوا اليابان بيسببوا كوارث كبيرة.
14717	corpus-6-dev	BEI	بدي نسخة طبء الأصل للي رايدرز ألف وتسعمية وأربعة وأربعين موديل مية وواحد.	بدي نسخة طبق الاصل للي رايدرز الف وتسعمية واربعة واربعين موديل مية وواحد.
14731	corpus-6-dev	BEI	إي، بس إزا بتريد ما تخليون بوحو عالطرف الغميء من الجاكوزي.	اي، بس اذا بتريد ما تخليهن يروحوا عالطرف الغميق من الجاكوزي.
14747	corpus-6-dev	BEI	أي ساعة بتفتح؟	اي ساعة بتفتح؟
14749	corpus-6-dev	BEI	في واحد بآخر هالصالة.	فيه واحد بآخر هالصالة.
14775	corpus-6-dev	BEI	معك سوجيتا من الأوضة ألف وتلات مية وعشرين. هلأ سجلت دخولي بس طلعت الأوضة أزغر مما توئعت. بقدر غيرا؟	معك سوجيتا من الاوضة الف وثلاثمية وعشرين. هلق سجلت دخولي بس طلعت الاوضة اصغر مما توقعت. باقدر غيرها؟
14860	corpus-6-dev	BEI	أديش كبرو؟	قديش كبروا؟
