sentID.BTEC	splits_shared_task	dialect	raw	CODA
4029	corpus-6-dev	RAB	وقتاش كا يخرج اخر تران؟	وقتاش كيخرج آخر تران؟
4054	corpus-6-dev	RAB	لي ختاريتي ايكون مزيان.	اللي ختاريتي يكون مزيان.
4083	corpus-6-dev	RAB	ممكن نطلب منك تتصل بيا من بعد؟	ممكن نطلب منك تتصل بي من بعد؟
4105	corpus-6-dev	RAB	ممكن نقيس القياس الكبير التالي؟	ممكن نقيس القياس الكبير التالي؟
4123	corpus-6-dev	RAB	ممكن تعطيني شي دوا ديال المعدة؟	ممكن تعطيني شي دوا ديال المعدة؟
4136	corpus-6-dev	RAB	شي ميكة معاك؟	شي ميكة معاك؟
4153	corpus-6-dev	RAB	بغيت نصيفط برقية.	بغيت نصيفط برقية.
4154	corpus-6-dev	RAB	حيت القرارات كا يتخادو بشكل جماعي.	حيث القرارات كيتخاذوا بشكل جماعي.
4161	corpus-6-dev	RAB	إيلا خديت جوج، بشحال تخليها؟	ايلا خذيت جوج، بشحال تخليها؟
4178	corpus-6-dev	RAB	تبغي شوية ديال أتاي؟	تبغي شوية ديال أتاي؟
4196	corpus-6-dev	RAB	هادشي بصح؟	هاد الشي بالصح؟
4236	corpus-6-dev	RAB	واش عندكم شي مسكن الألم في هاد الفندق؟	واش عندكم شي مسكن الالم في هاد الفندق؟
4257	corpus-6-dev	RAB	اسمح ليا، منقدرش. نقدر نحبس غير فالفنادق لي كاينين في هاد اللائحة.	اسمح لي، ما نقدرش. نقدر نحبس غير فالفنادق اللي كاينين في هاد اللائحة.
4268	corpus-6-dev	RAB	شحال الرقم ديال الباب؟	شحال الرقم ديال الباب؟
4327	corpus-6-dev	RAB	خرج من ديك البلاصة و دور على ليمن، عافاك.	اخرج من ديك البلاصة ودور على الايمن، عافاك.
4338	corpus-6-dev	RAB	فين هوما الدروج؟	فين هوما الدروج؟
4366	corpus-6-dev	RAB	مقصدتش الأدية.	ما قصدتش الاذية.
4433	corpus-6-dev	RAB	سمحلي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟	اسمح لي ولكن راك جالس فالمقعد ديالي. شحال رقم المقعد ديالك؟
4455	corpus-6-dev	RAB	كنفضل الأوطوماتيك.	كنفضل الاوطوماتيك.
4477	corpus-6-dev	RAB	بغيت ناخد الرحلة الجاية لبوسطن.	بغيت ناخذ الرحلة الجاية لبوسطن.
4520	corpus-6-dev	RAB	بغيت ندير اتصال دولي لليابان، عافاك.	بغيت ندير اتصال دولي لليابان، عافاك.
4530	corpus-6-dev	RAB	مع الكريمة و السكر، عافاك.	مع الكريمة والسكر، عافاك.
4534	corpus-6-dev	RAB	كاين واحد الكازينو في المدينة.	كاين واحد الكازينو في المدينة.
4535	corpus-6-dev	RAB	فيا الجوع.	في الجوع.
4538	corpus-6-dev	RAB	ممكن تعطيني الويسكي مع الموناضة و البراندي، عافاك؟	ممكن تعطيني الويسكي مع الموناضة والبراندي، عافاك؟
4632	corpus-6-dev	RAB	تختار جيبي .	تختار جيبي.
4636	corpus-6-dev	RAB	حط فلوسك حدا فمك.	حط فلوسك حدا فمك.
4661	corpus-6-dev	RAB	واش عندك شي جرائد يابانية؟	واش عندك شي جرائد يابانية؟
4677	corpus-6-dev	RAB	ممكن ندخل؟	ممكن ندخل؟
4698	corpus-6-dev	RAB	إيلا بغيتي الخدمة ليوم واحد، الثمن الإضافي غايتزاد بنسبة خمسين فالمائة، واش مزيان بالنسبة ليك؟	ايلا بغيتي الخدمة ليوم واحد، الثمن الاضافي غيتزاد بنسبة خمسين فالمية، واش مزيان بالنسبة ليك؟
4730	corpus-6-dev	RAB	"هادي فيها لصاقة ""ميكي ماوس""."	"هادي فيها لصاقة ""ميكي ماوس""."
4758	corpus-6-dev	RAB	خايف لا الصديق ديالي مايقدرش يشوفني.	خايف لا الصديق ديالي ما يقدرش يشوفني.
4760	corpus-6-dev	RAB	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟	ممكن تعطيني عشرة ديال الورقات ديال دولار واحد لهاد العشرة، عافاك؟
4770	corpus-6-dev	RAB	واش تمشي تاكل معايا شي ماكلة خفيفة؟	واش تمشي تاكل معاي شي ماكلة خفيفة؟
4786	corpus-6-dev	RAB	هي الشركة ديال مركز قانون الضرائب.	هي الشركة ديال مركز قانون الضرائب.
4823	corpus-6-dev	RAB	منين نقدر نشري لباس تقليدي؟	منين نقدر نشري لباس تقليدي؟
4839	corpus-6-dev	RAB	واش كاتقبل شيكات سياحية؟	واش كتقبل شيكات سياحية؟
4873	corpus-6-dev	RAB	طوموبيل لناس لي مكيكميوش، عافاك.	طوموبيل لناس اللي ما كيكميوش، عافاك.
4876	corpus-6-dev	RAB	عافاك، كتب العنوان ديالك ديال دابا.	عافاك، اكتب العنوان ديالك ديال دابا.
4878	corpus-6-dev	RAB	حنا موجودين دابا باش نجاوبو على أي استفسارات عندك.	احنا موجودين دابا باش نجاوبوا على اي استفسارات عندك.
4926	corpus-6-dev	RAB	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، ربعة.	خليني نقرا راقم والشكل، واحد، صفر، فاصلة، سبعة، تسعود، اربعة.
4944	corpus-6-dev	RAB	أنا كنتلوا، ونتا باش كتحس؟	انا كنتلوا، وانت باش كتحس؟
4965	corpus-6-dev	RAB	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.	عافاك شي بطارية جديدة لهاد الكامرة، عافاك.
4976	corpus-6-dev	RAB	حجزت بلاصة حدا السرجم.	حجزت بلاصة حدا السرجم.
4989	corpus-6-dev	RAB	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.	شي خمس آلاف فرنك ولا ميات آلاف دولار أمريكي.
4997	corpus-6-dev	RAB	شي علامة تجارية وحدا أخرى؟	شي علامة تجارية واحدة اخرى؟
4999	corpus-6-dev	RAB	راها لتحت فالجنوب.	راها لتحت فالجنوب.
5007	corpus-6-dev	RAB	واحد الرزمة ديال الأفلام كحل وبيض، عشرين صورة، عافاك.	واحد الرزمة ديال الافلام كحل وبيض، عشرين صورة، عافاك.
5013	corpus-6-dev	RAB	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.	بغيت ما امكن ديال الوراق ديال خمسة ديال الجنيهات، عافاك.
5032	corpus-6-dev	RAB	سمحلي عفاك. واخا توريني الطريق من هنايا ديال اقرب بنكا؟	اسمح لي عافاك. وخا توريني الطريق من هنايا ديال اقرب بانكا؟
5059	corpus-6-dev	RAB	نقدرو نستقبلوك معا التلاتة ديال الزوال. ويلا كنتي باغي تكري شي ماطريال، خاصك تمشي ل الكلوب هاوص معا تلاتة للاربع.	نقدروا نستقبلوك مع الثلاثة ديال الزوال. وايلا كنتي باغي تكري شي ماطيريال، خاصك تمشي لالكلوب هاوس مع ثلاثة للاربع.
5060	corpus-6-dev	RAB	التيكيتة ديال الطوبيس دايرة ميا و تمانين ين.	التيكيتة ديال الطوبيس دايرة مية وثمانين ين.
5075	corpus-6-dev	RAB	فيناهيية بلاصت الباغاج؟	فين هي بلاصة باغاج؟
5102	corpus-6-dev	RAB	سمحلي، وخا تكحز شوية الملف من الكرسي ديالك إلا جات على خاطرك؟	اسمح لي، وخا تكحز شوية الملف من الكرسي ديالك ايلا جات على خاطرك؟
5103	corpus-6-dev	RAB	هاد النهار زوين، كاينة ولا لا؟	هاد النهار زوين، كاينة ولا لا؟
5143	corpus-6-dev	RAB	وخا تعطيني جوج بواطات ديال لكاضو؟	وخا تعطيني جوج بواطات ديال الكاضو؟
5174	corpus-6-dev	RAB	انا جاي من الجابون.	انا جاي من الجابون.
5180	corpus-6-dev	RAB	دابا نقلب. سمح ليا منلقاش سميتك.	دابا نقلب. اسمح لي ما نلقاش سميتك.
5216	corpus-6-dev	RAB	شحال خاصني غاع ايلا بغيت نمشي لهيها؟	شحال خاصني غاع ايلا بغيت نمشي لهيها؟
5222	corpus-6-dev	RAB	نقدر الناخود هاد لبرية؟	نقدر ناخذ هاد البرية؟
5228	corpus-6-dev	RAB	كاتاخود مابين يوماين حتال تلاتة.	كتاخوذ ما بين يومين حتى لثلاثة.
5252	corpus-6-dev	RAB	بغيت شي بولة الضو، عفاك.	بغيت شي بولة الضو، عافاك.
5254	corpus-6-dev	RAB	شنو هي آلايعاقة ديالك؟	شنو هي الايعاقة ديالك؟
5256	corpus-6-dev	RAB	واو، واعر غي خودو. بيخير دابا ولا عندي شرجم.	واو، واعر غي خوده. بيخير دابا ولا عندي شرجم.
5351	corpus-6-dev	RAB	إيلا مشيت ف الطوبيس شحال ندير د الوقت؟	ايلا مشيت فالطوبيس شحال ندير دالوقت؟
5378	corpus-6-dev	RAB	كاين كترت مايتعزل حتا مابقيت عارف شنو نختار.	كاين كثرت ما يتعزل حتى ما بقيت عارف شنو نختار.
5381	corpus-6-dev	RAB	لا، بغيت شي جين و شي أونسونبل ب السروال.	لا، بغيت شي جين وشي اونسونبل بالسروال.
5450	corpus-6-dev	RAB	بغيت نكري شي طوموبيل صغير.	بغيت نكري شي طوموبيل صغير.
5456	corpus-6-dev	RAB	واخا توقف هنايا، قدام هاد الفيترينا؟	وخا توقف هنايا، قدام هاد الفيترينا؟
5467	corpus-6-dev	RAB	كادير فيه بزاف د لملحا.	كتدير فيه بزاف دالملحة.
5476	corpus-6-dev	RAB	شحال من كارطونا د لحليب كاتشري ف السيمانا؟	شحال من كارطونا دالحليب كتشري فالسيمانا؟
5480	corpus-6-dev	RAB	واخا تعاود تشرح لييا؟	وخا تعاود تشرح لي؟
5508	corpus-6-dev	RAB	أوو، لهلا يخطيك. غادي نقيس هادشي.	أوو، الله لا يخطيك. غادي نقيس هاد الشي.
5514	corpus-6-dev	RAB	وخا تشوف إيلا عندك شي دوا ديال الدوخا ت عطيه ليه، عفاك؟	وخا تشوف ايلا عندك شي دوا ديال الدوخة تاعطيه ليه، عافاك؟
5517	corpus-6-dev	RAB	معرفتش كيفاش غادي نشرح ليك ب لونغلي.	ما عرفتش كيفاش غادي نشرح ليك بالاونجلي.
5582	corpus-6-dev	RAB	كيفاش غادي ندير ليه؟	كيفاش غادي ندير ليه؟
5593	corpus-6-dev	RAB	ايلا طرات شي حاجا. عيط لييا.	ايلا طرات شي حاجة. عيط لي.
5595	corpus-6-dev	RAB	سباغا ماط، عفاك.	صباغة ماط، عافاك.
5613	corpus-6-dev	RAB	نطلب لفطور دابا؟	نطلب الفطور دابا؟
5635	corpus-6-dev	RAB	قييد عندك هادشي كولو حنا نوصل ف لخر، عفاك.	قيد عندك هاد الشي كوله حتى نوصل فالاخر، عافاك.
5667	corpus-6-dev	RAB	طيحت الصوبا.	طيحت الصوبا.
5694	corpus-6-dev	RAB	لا، معنديش بزاف د لفلوس.	لا، ما عنديش بزاف دالفلوس.
5696	corpus-6-dev	RAB	اه، غادي ناخود الشومباني مع المقبلات.	آه، غادي ناخوذ الشومباني مع المقبلات.
5722	corpus-6-dev	RAB	خليني نشوف ليك ف لمحال ديالنا لاخور ايلا كان مازال باقي عندهوم ف سطوك.	خليني نشوف ليك فالمحال ديالنا الاخر ايلا كان ما زال باقي عندهم فالسطوك.
5728	corpus-6-dev	RAB	وقتاش كاطلع لمارييا د لبحر؟	وقتاش كطلع الماري دالبحر؟
5745	corpus-6-dev	RAB	باش ندير بحت على تاريخ ميريكان ف جامعة هارفرد.	باش ندير بحث على تاريخ مريكان فجامعة هارفرد.
5759	corpus-6-dev	RAB	بغيت نشري شي شال لواليدا. عندها كتر من ستين عام.	بغيت نشري شي شال للواليدة. عندها اكثر من ستين عام.
5764	corpus-6-dev	RAB	خدام هنايا؟	خدام هنايا؟
5766	corpus-6-dev	RAB	بغيت نخلص هاد لموكالاما لي درت.	بغيت نخلص هاد الموكالامة اللي درت.
5795	corpus-6-dev	RAB	كيفاش؟ يالاه سالينا هاد لماكلا و جايبين وحدا خرا.	كيفاش؟ يالله سالينا هاد الماكلا وجايبين واحدة اخرى.
5810	corpus-6-dev	RAB	عاودتي أكدتي.	عاودتي أكدتي.
5840	corpus-6-dev	RAB	واكا توصلني ل سبيطار؟	وخا توصلني لسبيطار؟
5844	corpus-6-dev	RAB	الريسطورو ماكايحل حتال التمنيا د الليل و كاتسد معا لعشرة.	الريسطورو ما كيحل حتى للثمانية دالليل وكتسد مع العشرة.
5853	corpus-6-dev	RAB	ينا حجرا كادير؟	اينى حجرة كيدير؟
5854	corpus-6-dev	RAB	بغيت شي كتاب ديال الدراري الصغار، عفاك.	بغيت شي كتاب ديال الدراري الصغار، عافاك.
5859	corpus-6-dev	RAB	سمحلي، بغيت ن آنيلي الريزيرفاسيو ديالي.	اسمح لي، بغيت من انولي الريزيرفاسيو ديالي.
5867	corpus-6-dev	RAB	فيناهييا لا بواط ديال الوقت؟	فين هي لا بواط ديال الوقت؟
5872	corpus-6-dev	RAB	بغين نلعب شي ماتش ديال البيز بول شي حاجة بروفيسيونيل.	بغيت نلعب شي ماتش ديال البيز بول شي حاجة بروفيسيونيل.
5880	corpus-6-dev	RAB	عندي رينديفو آخر هاد النهار.	عندي رونديفو آخر هاد النهار.
5885	corpus-6-dev	RAB	واش عندك هادا ف لخضر؟	واش عندك هادا فالاخضر؟
5929	corpus-6-dev	RAB	اه، هاهوا قدامي. واخا نشوف البيرمي ديالك، ايلا جات على خاطرك؟	آه، هاهوا قدامي. وخا نشوف البيرمي ديالك، ايلا جات على خاطرك؟
6008	corpus-6-dev	RAB	كاينين شي وطيلات قل من خمسين جنيه لليلة؟	كاينين شي وطيلات قل من خمسين جنيه لليلة؟
6033	corpus-6-dev	RAB	غادي نقص ليك عشرين ف لميا من تمانو.	غادي نقص ليك عشرين فالمية من ثمانه.
6042	corpus-6-dev	RAB	عندك الخريطا ديال لا بيست ديال سكي؟	عندك الخريطة ديال لا بيست ديال سكي؟
6066	corpus-6-dev	RAB	بالصحا.	بالصحة.
6076	corpus-6-dev	RAB	بالمناسبة، كيفاش كاتجرب البروغرام؟	بالمناسبة، كيفاش كتجرب البروغرام؟
6077	corpus-6-dev	RAB	عندك شي حاجة تصرح بيها؟	عندك شي حاجة تصرح بيها؟
6132	corpus-6-dev	RAB	وصل ليا عفاك الباغاج ديالي لا شومبر.	وصل لي عافاك باغاج ديالي لا شومبر.
6143	corpus-6-dev	RAB	فوجت مزيان. شوكرا على كولشي.	فوجت مزيان. شوكرا على كول شي.
6157	corpus-6-dev	RAB	شنو لي ب الزربا؟ را عندنا مزال لوقت.	شنو اللي بالزربا؟ را عندنا مزال الوقت.
6162	corpus-6-dev	RAB	اينا طوبيس كايمشي ل بيكاديلي سيركوس؟	اينا طوبيس كيمشي لبيكاديلي سيركوس؟
6165	corpus-6-dev	RAB	واخا تصاوبو، عفاك؟	وخا تصاوبه، عافاك؟
6215	corpus-6-dev	RAB	قطع ليا جوج د لي بييي؟	اقطع لي جوج دلي بييي؟
6230	corpus-6-dev	RAB	واخا نخلص ب الماستر كارت؟	وخا نخلص بالماستر كارت؟
6246	corpus-6-dev	RAB	لا شكرا على واجب. بالمناسبة، واش كاين شي تيليبوتيك قريب؟	لا شكرا على واجب. بالمناسبة، واش كاين شي تيليبوتيك قريب؟
6252	corpus-6-dev	RAB	عندي جوايج ديال التصبين .	عندي حوايج ديال التصبين.
6254	corpus-6-dev	RAB	فين جا لقصر؟	فين جا القصر؟
6282	corpus-6-dev	RAB	عندك شي كبوط؟	عندك شي كبوط؟
6311	corpus-6-dev	RAB	كاينين شي تداكر باقين؟	كاينين شي تذاكر باقين؟
6325	corpus-6-dev	RAB	هزو يديكم.	هزو يديكم.
6342	corpus-6-dev	RAB	شنو باليك؟	شنو باليك؟
6349	corpus-6-dev	RAB	كانهتمو ب الديانا.	كنهتموا بالديانة.
6361	corpus-6-dev	RAB	شتا ولات تلج دايب.	شتا ولات ثلج ذايب.
6364	corpus-6-dev	RAB	لفطور كايكون معا السبعا د الصباح، إلا السبت و الحد.	الفطور كيكون مع السبعة دالصباح، الا السبت والحد.
6368	corpus-6-dev	RAB	ديرو صماطيكوم عفاكم، و حبسو من لكمايا ملي تكون الطيارا طالعا؟	ديروا صماطيكم عافاكم، واحبسوا من الكما ماللي تكون الطيارة طالعة؟
6388	corpus-6-dev	RAB	بغيت لبانان.	بغيت البانان.
6464	corpus-6-dev	RAB	علاياش جاي تريكلامي؟	علاياش جاي تريكلامي؟
6467	corpus-6-dev	RAB	الشومبر سبعميا وجوج. بغيتكم تفيقوني غدا معا السبعا د الصباح، عفاك.	الشومبر سبعمية وجوج. بغيتكم تفيقوني غدا مع السبعة دالصباح، عافاك.
6499	corpus-6-dev	RAB	غالي علييا. وريني ما رخص من هاكا، عفاك.	غالي علي. وريني ما ارخص من هاكا، عافاك.
6502	corpus-6-dev	RAB	كانقرا لونغلي.	كنقرا الاونجلي.
6504	corpus-6-dev	RAB	خاصك تخلص خمسا دولار و خمساوعشرين سانت ف التلاتة د الدقايق للي جايين.	خاصك تخلص خمسة دولار وخمسة وعشرين سانت فالثلاثة دالدقايق اللي جايين.
6510	corpus-6-dev	RAB	خرجو البيطاقات ديال النزول.	خرجوا البيطاقات ديال النزول.
6540	corpus-6-dev	RAB	شحال د لوقت خاص باش تمشي ل فيلاديفيا؟	شحال دالوقت خاص باش تمشي لفيلاديفيا؟
6638	corpus-6-dev	RAB	كان كبير و زعر.	كان كبير وزعر.
6643	corpus-6-dev	RAB	بيييي ديال مشي و مجي ل ميلانو، عفاك.	بيي ديال مشي ومجي لميلانو، عافاك.
6648	corpus-6-dev	RAB	سميتي واطانابي غورو.	سميتي واطانابي غورو.
6651	corpus-6-dev	RAB	علا هاد لحساب بشحال نصيفت هاد لبرييا؟	علا هاد الحساب بشحال نصيفت هاد البريا؟
6656	corpus-6-dev	RAB	بغيت شي حاجا ل كحبا.	بغيت شي حاجة لكحبة.
6681	corpus-6-dev	RAB	شكون معايا؟	شكون معاي؟
6694	corpus-6-dev	RAB	كايبدا معا التسعود.	كيبدا مع التسعود.
6742	corpus-6-dev	RAB	نزل ف المحطا الجايا شد الطوبيس حتال هايد بارك.	انزل فالمحطة الجاية وشد الطوبيس حتى لهايد بارك.
6745	corpus-6-dev	RAB	بغيت شي بلاصا ف الجناح، الله يخليك.	بغيت شي بلاصة فالجناح، الله يخليك.
6768	corpus-6-dev	RAB	بغيت شيبس.	بغيت شيبس.
6788	corpus-6-dev	RAB	بغيت نبدل، واش ممكن؟	بغيت نبدل، واش ممكن؟
6824	corpus-6-dev	RAB	هاد الرحلة ديال نص نهار غادي تكون ب يابانيا؟	هاد الرحلة ديال نص نهار غادي تكون بيابانية؟
6839	corpus-6-dev	RAB	آه، كانقلب على شي كادو ل ختي.	آه، كنقلب على شي كادو لاختي.
6876	corpus-6-dev	RAB	غادي ل موفيس.	غادي لممفس.
6889	corpus-6-dev	RAB	ممكن تشوف ليا لا كاين شي فول آكر و لا لا؟	ممكن تشوف لي لا كاين شي فول آخر ولا لا؟
6894	corpus-6-dev	RAB	واخا دوز ليا السيدة كاوري واطاناب كاين ف شومبر تمنميا و حضاش؟	وخا دوز لي السيدة كاوري واطاناب كاينة فشومبر ثمانمية وحدعش؟
6895	corpus-6-dev	RAB	عندكم شي مشروبات خرا؟	عندكم شي مشروبات اخرى؟
6930	corpus-6-dev	RAB	يا ربي السلاما.	يا ربي السلامة.
6955	corpus-6-dev	RAB	تبع لبانو ديال الطاكسي.	اتبع البانو ديال الطاكسي.
6989	corpus-6-dev	RAB	إيياه، كانف لكحل و لقهوي.	ايه، كان ف+ الاكحل والقهوي.
6998	corpus-6-dev	RAB	عنطيني شي حاجا تصلاح لفم. را تجرحو ليا بزاف معا لبرد.	عطيني شي حاجة تصلاح للفم. را تجرحوا لي بزاف مع البرد.
7002	corpus-6-dev	RAB	كاين شي حاجا سبيسيال ديال هنا؟	كاين شي حاجة سبيسيال ديال هنا؟
7065	corpus-6-dev	RAB	كانقلب على لباغاج ديالي.	كنقلب على الباغاج ديالي.
7087	corpus-6-dev	RAB	شي موناضا، عفاك.	شي موناضة، عافاك.
7096	corpus-6-dev	RAB	ملهوفين على لا مود ف التلفازا و لمجلات.	ملهوفين على لا مود فالتلفازة والمجلات.
7115	corpus-6-dev	RAB	واحد لغاوري ك الي آرا نصورك، عطيتو لاباراي، و ولد لحرام هرب ليا بيها.	واحد الغاوري قال لي   آرا نصورك، عطيته الاباراي، وولد الحرام هرب لي بيها.
7143	corpus-6-dev	RAB	واش عندنا لوقت باش نضورو ف لماغزا لداخل؟	واش عندنا الوقت باش نضوروا فالمغازة الداخل؟
7171	corpus-6-dev	RAB	تصاوبو ليا بتلاتين جنيه؟	تصاوبوا لي بثلاثين جنيه؟
7189	corpus-6-dev	RAB	واش خاصنا نتسناو بزاف؟ كيما كان لحال شكرا.	واش خاصنا نتسناوا بزاف؟ كما كان الحال شكرا.
7207	corpus-6-dev	RAB	مخيرا لا كانو كايعرفو بزاف د لحوايج على اليابان.	مخيرة لا كانوا كيعرفوا بزاف دالحوايج على اليابان.
7235	corpus-6-dev	RAB	كانقلب على شي تدكار نديه ل صحابي.	كنقلب على شي تذكار نديه لصحابي.
7243	corpus-6-dev	RAB	بغيت نشد شي كار ديال التوريست.	بغيت نشد شي كار ديال التوريست.
7244	corpus-6-dev	RAB	بغيت نكري جوج بيكالات، عفاك.	بغيت نكري جوج بيكالات، عافاك.
7251	corpus-6-dev	RAB	عطيني هادا. شنو كاتسميوه؟	اعطيني هادا. شنو كتسميوه؟
7297	corpus-6-dev	RAB	ممكن ت آنيلي الريزيرفاسيو ديالي؟	ممكن تانولي الريزيرفاسيو ديالي؟
7301	corpus-6-dev	RAB	باين فيك لعيا بزاف.	باين فيك الاعيا بزاف.
7333	corpus-6-dev	RAB	فين كاين لغطا؟	فين كاين الغطا؟
7384	corpus-6-dev	RAB	بغيت ندير شي ريحلا نتعلم فيها كيفاش نصاوب الجرادي.	بغيت ندير شي ريحلة نتعلم فيها كيفاش نصاوب الجرادي.
7407	corpus-6-dev	RAB	كولو معا هاد لاصوص.	كوله مع هاد لاصوص.
7423	corpus-6-dev	RAB	سمحلي، مالقيتش لاباراي ديالي.	اسمح لي، ما لقيتش الاباراي ديالي.
7489	corpus-6-dev	RAB	بيرمانونت خفيف، عافاك.	بيرماننت خفيف، عافاك.
7515	corpus-6-dev	RAB	عدبتي راسك و جيتي و نتا ديجا مشغول.	عدبتي راسك وجيتي وانت ديجا مشغول.
7518	corpus-6-dev	RAB	جدي شداتو كريز ديال لقلب لبارح.	جدي شداته كريز ديال القلب البارح.
7524	corpus-6-dev	RAB	وقتاش غادي نتعشاو؟	وقتاش غادي نتعشاوا؟
7528	corpus-6-dev	RAB	لجو مامضمونش. ديرو صماطيكم عفاكم.	الجو ما مضمونش. ديروا صماطيكم عافاكم.
7532	corpus-6-dev	RAB	غادي ل طوكيو.	غادي لطوكيو.
7535	corpus-6-dev	RAB	اه، انا توريست.	آه، انا توريست.
7543	corpus-6-dev	RAB	فين كايتباعو الصيكان ديال لكوير؟	فين كيتباعوا الصيكان ديال الكوير؟
7545	corpus-6-dev	RAB	بغيت لحوت مقلي و لفريت، عفاك.	بغيت الحوت مقلي والفريت، عافاك.
7552	corpus-6-dev	RAB	لا، ماشفت حد حدايا.	لا، ما شفت حد حدايا.
7564	corpus-6-dev	RAB	آخر واحد يقدر يكدب.	آخر واحد يقدر يكذب.
7585	corpus-6-dev	RAB	كاتعرف شي ديسكوطيك يقدرو يمشيو ليها لبنات بلاما يخافو؟	كتعرف شي ديسكوطيك يقدروا يمشيوا ليها البنات بلا ما يخافوا؟
7595	corpus-6-dev	RAB	بغيت شي ريفيي، عفاك.	بغيت شي ريفي، عافاك.
7600	corpus-6-dev	RAB	تقريبا شهر، آ سيدي.	تقريبا شهر، آسيدي.
7670	corpus-6-dev	RAB	كانتسنا غي وقتاش نشوفك.	كنتسنا غي وقتاش نشوفك.
7717	corpus-6-dev	RAB	بغيت الصابون.	بغيت الصابون.
7723	corpus-6-dev	RAB	واخا توريني حوايج الدراري الصغار، عفاك.	وخا توريني حوايج الدراري الصغار، عافاك.
7743	corpus-6-dev	RAB	باقي معرفتش لعنوان ديالي. ولكن عوال نمشي ل شي وطيل ف سا فرانسيسكو.	باقي ما عرفتش العنوان ديالي. ولكن عوال نمشي لشي وطيل فسان فرانسيسكو.
7777	corpus-6-dev	RAB	واخا تكتب لعنوان ديالك هنايا؟	وخا تكتب العنوان ديالك هنايا؟
7801	corpus-6-dev	RAB	واخا. معاياش بغيتي تريزيرفي؟ شحال من واحد؟	وخا. معاياش بغيتي تريزيرفي؟ شحال من واحد؟
7802	corpus-6-dev	RAB	خاسك تشد ليسر.	خاصك تشد الايسر.
7817	corpus-6-dev	RAB	بغيت تعرض عليك لغدا.	بغيت نعرض عليك للغدا.
7882	corpus-6-dev	RAB	منين كايطلعو للي مسافرين ف جابان ايرلاين ميتينو ربعين؟	منين كيطلعوا اللي مسافرين فجابان ايرلاين ميتين واربعين؟
7938	corpus-6-dev	RAB	تحت من لكرسي، للي مقابل معاك.	تحت من الكرسي، اللي مقابل معاك.
7978	corpus-6-dev	RAB	حديقة الحيوانات باش بعيد من هنا تلات شوارع.	حديقة الحيوانات باش بعيد من هنا ثلاث شوارع.
7993	corpus-6-dev	RAB	غلس.	غلس.
7994	corpus-6-dev	RAB	فين كايتباع التيكيت ديال ماتش ديال بيزبول؟	فين كيتباع التيكيت ديال ماتش ديال بيزبول؟
8014	corpus-6-dev	RAB	بغيت شي بلاصا ف لوج.	بغيت شي بلاصة فلوج.
8023	corpus-6-dev	RAB	و من بعد؟	ومن بعد؟
8044	corpus-6-dev	RAB	بدون شك. راهم جوج بالز و صاك، خلي عندك لورقا، عفاك.	بدون شك. راهم جوج باليز وصاك، خلي عندك الورقة، عافاك.
8054	corpus-6-dev	RAB	نمشيو نعومو هاد لعشييا؟	نمشيوا نعوموا هاد العشية؟
8077	corpus-6-dev	RAB	إيلا بغيتي، ز يد لفطور ديال النغليز.	ايلا بغيتي، زيد الفطور ديال النغليز.
8107	corpus-6-dev	RAB	أول هدف ف هاد لموسم.	اول هدف فهاد الموسم.
8112	corpus-6-dev	RAB	يالاه ندربو طليلا.	يالله ندربوا طليلة.
8126	corpus-6-dev	RAB	غادي نكري هادي، معاها لاسيرونس.	غادي نكري هادي، معاها الاسيرونس.
8185	corpus-6-dev	RAB	ولاهيلا كانعتادر منك بزاف.	ولاهيلا كنعتاذر منك بزاف.
8208	corpus-6-dev	RAB	بشحال حتى سياطل؟	بشحال حتى لسياتل؟
8216	corpus-6-dev	RAB	التمن لعادي، عفاك.	الثمن العادي، عافاك.
8223	corpus-6-dev	RAB	الشومبر ديالي كاطل على واحد الزنقا فيها الصداع بزاف.	الشومبر ديالي كتطل على واحد الزنقا فيها الصداع بزاف.
8257	corpus-6-dev	RAB	خاصو يرجع ليوم معا الربعاونص هاد لعشيا.	خاصه يرجع اليوم مع الاربعة ونص هاد العشية.
8263	corpus-6-dev	RAB	كتب ليا عفاك شي ديكلاراسيو ديال لباغج ديالي للي ضاع ليا.	اكتب لي عافاك شي ديكلاراسيو ديال الباغاج ديالي اللي ضاع لي.
8297	corpus-6-dev	RAB	ماكانضنش غادي يجيني.	ما كا نظنش غادي يجيني.
8309	corpus-6-dev	RAB	الشييانتي، عفاك.	الشييانتي، عافاك.
8313	corpus-6-dev	RAB	بغيت عاصير لعنب.	بغيت عاصير العنب.
8364	corpus-6-dev	RAB	كاينشي بلاصا زوينا نقدر نشوفها ف تالتا د السوايع؟	كاين شي بلاصة زوينة نقدر نشوفها فثلاثة دالسوايع؟
