sentID.BTEC	splits_shared_task	dialect	raw	CODA
4338	corpus-6-dev	CAI	فين السلالم؟	فين السلالم؟
4366	corpus-6-dev	CAI	مافيش أذى مقصود .	مفيش اذى مقصود.
4433	corpus-6-dev	CAI	أعذرني . متهيألي انك قاعد على كرسيا . رقم كرسيك كام؟	اعذرني. متهيأ لي انك قاعد على كرسيي. رقم كرسيك كام؟
4455	corpus-6-dev	CAI	بافضل العربية الاوتوماتيك .	بافضل العربية الاوتوماتيك.
4477	corpus-6-dev	CAI	عايز اخد طيارة بوسطن الجاية .	عايز آخذ طيارة بوسطن الجاية.
4520	corpus-6-dev	CAI	عايز اعمل مكالمة دولية لليابان، لو سمحت .	عايز اعمل مكالمة دولية لليابان، لو سمحت.
4530	corpus-6-dev	CAI	مع كريم و سكر، إذا سمحت .	مع كريم وسكر، اذا سمحت.
4534	corpus-6-dev	CAI	فيه كازينز في المدينة ديه .	فيه كازينو في المدينة دية.
4535	corpus-6-dev	CAI	انا جعان .	انا جعان.
4538	corpus-6-dev	CAI	ممكن ويسكي بالصودا و براندي، إذا سمحت؟	ممكن ويسكي بالصودا وبراندي، اذا سمحت؟
4632	corpus-6-dev	CAI	جيبي اتنشل .	جيبي اتنشل.
4636	corpus-6-dev	CAI	خليك على قد كلامك .	خليك على قد كلامك.
4661	corpus-6-dev	CAI	عندكم جرايد يابانية؟	عندكم جرايد يابانية؟
4677	corpus-6-dev	CAI	ممكن أدخل؟	ممكن ادخل؟
4698	corpus-6-dev	CAI	لو عايز الموضوع يخلص في يوم، حيكلفك خمسين في المية زيادة على فاتورتك، تمام كده؟	لو عايز الموضوع يخلص في يوم، حيكلفك خمسين في المية زيادة على فاتورتك، تمام كده؟
4730	corpus-6-dev	CAI	عليه ستيكر ميكي ماوس .	عليه ستيكر ميكي ماوس.
4758	corpus-6-dev	CAI	انا عندي مشكلة ما بقيتش بأشوف عربية صاحبي قدامي في الطريق .	انا عندي مشكلة ما بقيتش باشوف عربية صاحبي قدامي في الطريق.
4760	corpus-6-dev	CAI	ممكن تفكلي ورقة العشر دولارات ديه بعشر ورقات دولار، من فضلك؟	ممكن تفك لي ورقة العشر دولارات دية بعشر ورقات دولار، من فضلك؟
4770	corpus-6-dev	CAI	تاكل معايا حاجة خفيفة؟	تاكل معاي حاجة خفيفة؟
4786	corpus-6-dev	CAI	هى شغالة في قسم قانون الضرايب عالشركات .	هي شغالة في قسم قانون الضرايب عالشركات.
4823	corpus-6-dev	CAI	منين اقدر اشتري لبس اهل البلد ؟	منين اقدر اشتري لبس اهل البلد؟
4839	corpus-6-dev	CAI	بتقبل شيكات سياحية؟	بتقبل شيكات سياحية؟
4873	corpus-6-dev	CAI	عربية لغير المدخنين، من فضلك .	عربية لغير المدخنين، من فضلك.
4876	corpus-6-dev	CAI	من فضلك أكتب عنوانك الاساسي.	من فضلك اكتب عنوانك الاساسي.
4878	corpus-6-dev	CAI	احنا جاهزين للرد على اى استفسار عندكم .	احنا جاهزين للرد على اي استفسار عندكم.
4926	corpus-6-dev	CAI	خليني اقرا الرقم بالطريقة ديه، واحد، صفر، فصلة، سبعة، تسعة، اربعة .	خليني اقرا الرقم بالطريقة دية، واحد، صفر، فصلة، سبعة، تسعة، اربعة.
4944	corpus-6-dev	CAI	انا مرن . ولا انت شايف ايه؟	انا مرن. ولا انت شايف ايه؟
4965	corpus-6-dev	CAI	بطارية جافة للكاميرا ديه، إذا سمحت .	بطارية جافة للكاميرا دية، اذا سمحت.
4976	corpus-6-dev	CAI	حجزت الكراسي اللي جنب الشباك .	حجزت الكراسي اللي جنب الشباك.
4989	corpus-6-dev	CAI	حوالي خمسميت فرانك فرنسي او ميت دولار اميركي .	حوالي خمسمية فرانك فرنسي او مية دولار اميركي.
4997	corpus-6-dev	CAI	فيه ماركات تانيه؟	فيه ماركات ثانية؟
4999	corpus-6-dev	CAI	في الجنوب .	في الجنوب.
5007	corpus-6-dev	CAI	بكرة فيلم اسود و ابيض، عشرين صورة، من فضلك .	بكرة فيلم اسود وابيض، عشرين صورة، من فضلك.
5013	corpus-6-dev	CAI	غالبا عايز خمس جنيهات ورق، من فضلك .	غالبا عايز خمس جنيهات ورق، من فضلك.
5032	corpus-6-dev	CAI	لا مؤاخذة . ينفع تقوللي أزاي أوصل لأقرب بنك؟	لا مؤاخذة. ينفع تقول لي ازاي اوصل لاقرب بنك؟
5059	corpus-6-dev	CAI	ممكن تبتدي عالساعة تلاتة الضهر . لو عايز تأجر معدات، من فضلك تعالى النادي على تلاته الا ربع .	ممكن تبتدي عالساعة ثلاثة الضهر. لو عايز تأجر معدات، من فضلك تعالى النادي على ثلاثة الا ربع.
5060	corpus-6-dev	CAI	اجرة الاتوبيس ميه و تمانين ين .	اجرة الاتوبيس مية وثمانين ين.
5075	corpus-6-dev	CAI	فين منطقة الشنط؟	فين منطقة الشنط؟
5102	corpus-6-dev	CAI	لا مؤاخذة، ممكن ترفع كرسيك شويه؟	لا مؤاخذة، ممكن ترفع كرسيك شوية؟
5103	corpus-6-dev	CAI	يوم جميل، مش كده؟	يوم جميل، مش كده؟
5143	corpus-6-dev	CAI	ممكن علبتين هدايا؟	ممكن علبتين هدايا؟
5174	corpus-6-dev	CAI	انا من اليابان .	انا من اليابان.
5180	corpus-6-dev	CAI	حشوف . اعذرني مش لاقي اسمك .	حاشوف. اعذرني مش لاقي اسمك.
5216	corpus-6-dev	CAI	تقريبا بكام أوصل هناك؟	تقريبا بكام اوصل هناك؟
5222	corpus-6-dev	CAI	ممكن اخد الظرف ده؟	ممكن آخذ الظرف ده؟
5228	corpus-6-dev	CAI	حأخد من يومين ل تلات تيام.	حاخذ من يومين لثلاث ايام.
5252	corpus-6-dev	CAI	عايز لمبة، من فضلك .	عايز لمبة، من فضلك.
5254	corpus-6-dev	CAI	ايه العجز اللي عندك؟	ايه العجز اللي عندك؟
5256	corpus-6-dev	CAI	اوه . بأى اسلوب خده . ممتاز . دلوقتي انا خدت اللي جنب الشباك .	اوه. باي اسلوب خذه. ممتاز. دلوقتي انا خذت اللي جنب الشباك.
5351	corpus-6-dev	CAI	حياخد وقت اد ايه بالاتوبيس؟	حياخذ وقت قد ايه بالاتوبيس؟
5378	corpus-6-dev	CAI	فيه كتير جدا لدرجة اني مش عارف اختار واحد .	فيه كثير جدا لدرجة اني مش عارف اختار واحد.
5381	corpus-6-dev	CAI	لأ. انا عاوز جينز وبدل ببنطلونات.	لأ. انا عاوز جينز وبدل ببنطلونات.
5450	corpus-6-dev	CAI	عايز أأجر عربية صغيرة.	عايز اأجر عربية صغيرة.
5456	corpus-6-dev	CAI	ممكن تيجي هنا عند العرض؟	ممكن تيجي هنا عند العرض؟
5467	corpus-6-dev	CAI	انت حطيت ملح كتير فيه .	انت حطيت ملح كثير فيه.
5476	corpus-6-dev	CAI	بتبيع كم كرتونه حليب في الاسبوع؟	بتبيع كم كرتونة حليب في الاسبوع؟
5480	corpus-6-dev	CAI	ممكن تشرحه تاني؟	ممكن تشرحه ثاني؟
5508	corpus-6-dev	CAI	اوه . ده حلو . حأجربة .	اوه. ده حلو. حاجربه.
5514	corpus-6-dev	CAI	ممكن تديها دوا علشان دوار الجو؟	ممكن تديها دوا علشان دوار الجو؟
5517	corpus-6-dev	CAI	ممكن اشرح حالتي بالانجليزي .	ممكن اشرح حالتي بالانجليزي.
5582	corpus-6-dev	CAI	ازاي اعمله؟	ازاي اعمل له؟
5593	corpus-6-dev	CAI	لو حاجه حصلت، من فضلك خليك على اتصال معايا .	لو حاجة حصلت، من فضلك خليك على اتصال معاي.
5595	corpus-6-dev	CAI	اللون الاسود المطفي، إذا سمحت .	اللون الاسود المطفي، اذا سمحت.
5613	corpus-6-dev	CAI	مفروض اطلب الفطار دلوقتي؟	مفروض اطلب الفطار دلوقتي؟
5635	corpus-6-dev	CAI	اعمله تشيك لحد ما نوصل، من فضلك .	اعمل له تشيك لحد ما نوصل، من فضلك.
5667	corpus-6-dev	CAI	الشوربة اتكبت .	الشوربة اتكبت.
5694	corpus-6-dev	CAI	لأ، انا ماماعيش المبلغ ده .	لأ، انا ممعيش المبلغ ده.
5696	corpus-6-dev	CAI	ايوه، حيكون عندنا شمبانيا مع المقبلات .	ايوه، حيكون عندنا شمبانيا مع المقبلات.
5722	corpus-6-dev	CAI	خليني اراجع مع باقي محلاتنا علشان اشوف ان كان عندنا في المخزون .	خليني اراجع مع باقي محلاتنا علشان اشوف ان كان عندنا في المخزون.
5728	corpus-6-dev	CAI	امتى الوقت اللي المد فيه بيكون عالي؟	امتى الوقت اللي المد فيه بيكون عالي؟
5745	corpus-6-dev	CAI	علشان أعمل بحث في التاريخ الامريكي في جامعة هارفارد .	علشان اعمل بحث في التاريخ الامريكي في جامعة هارفارد.
5759	corpus-6-dev	CAI	عايز ايشارب لمامتي . هى في الستينات.	عايز ايشارب لمامتي. هي في الستينات.
5764	corpus-6-dev	CAI	انت شغال هنا؟	انت شغال هنا؟
5766	corpus-6-dev	CAI	عايز ادفع للمكالمة ديه .	عايز ادفع للمكالمة دية.
5795	corpus-6-dev	CAI	ايه؟ احنا لسه واخدين وجبه و هم بيبعتو واحده تانية.	ايه؟ احنا لسه واخدين وجبة وهم بيبعثوا واحدة ثانية.
5810	corpus-6-dev	CAI	أكدنا حجزك .	اكدنا حجزك.
5840	corpus-6-dev	CAI	ممكن تاخدني للمستشفى؟	ممكن تاخذني للمستشفى؟
5844	corpus-6-dev	CAI	قاعة الطعام الرئيسية حتفتح عالساعة تمانية و تقفل الساعة عشرة .	قاعة الطعام الرئيسية حتفتح عالساعة ثمانية وتقفل الساعة عشرة.
5853	corpus-6-dev	CAI	اى نوع من البطاريات بتشتغل بيه؟	اي نوع من البطاريات بتشتغل بيه؟
5854	corpus-6-dev	CAI	عايز كتب أطفال، من فضلك .	عايز كتب اطفال، من فضلك.
5859	corpus-6-dev	CAI	انا اسف، بس هايز اكنسل الحجز بتاعي .	انا آسف، بس عايز اكنسل الحجز بتاعي.
5867	corpus-6-dev	CAI	فين الديسكو اللي اغلب الشباب بيروحوة؟	فين الديسكو اللي اغلب الشباب بيروحوه؟
5872	corpus-6-dev	CAI	عايز اتفرج على ماتش بيسبول للمحترفين .	عايز اتفرج على ماتش بيسبول للمحترفين.
5880	corpus-6-dev	CAI	عندي ارتباط تاني اليوم ده .	عندي ارتباط ثاني اليوم ده.
5885	corpus-6-dev	CAI	عندك ده باللون الاخضر؟	عندك ده باللون الاخضر؟
5929	corpus-6-dev	CAI	أيوه . انا عندي هنا . ممكن اشوف رخصة سواقتك . من فضلك؟	ايوه. انا عندي هنا. ممكن اشوف رخصة سواقتك. من فضلك؟
6008	corpus-6-dev	CAI	ممكن تقوللي لى فنادق بتكلف اقل من خمسن جنية في الليله؟	ممكن تقول لي لي فنادق بتكلف اقل من خمسة جنيه في الليلة؟
6033	corpus-6-dev	CAI	حأخد خصم غشرين في الميه عالسعر .	حاخذ خصم عشرين في المية عالسعر.
6042	corpus-6-dev	CAI	عندك خريطة لحلبة التزحلق عالجليد؟	عندك خريطة لحلبة التزحلق عالجليد؟
6066	corpus-6-dev	CAI	في صحتك .	في صحتك.
6076	corpus-6-dev	CAI	بالمناسبه، ازاي بتختبر البرنامج؟	بالمناسبة، ازاي بتختبر البرنامج؟
6077	corpus-6-dev	CAI	عندك حاجه تبلغ انها موجوده معاك؟	عندك حاجة تبلغ انها موجودة معاك؟
6132	corpus-6-dev	CAI	لو سمحت هاتلي شنطي على أوضتي .	لو سمحت هات لي شنطي على اوضتي.
6143	corpus-6-dev	CAI	قضيت وقت حلو هنا . شكرا ليك على كل حاجة .	قضيت وقت حلو هنا. شكرا ليك على كل حاجة.
6157	corpus-6-dev	CAI	ايه اللي حيكون سريع؟ ماعندناش وقت كتير .	ايه اللي حيكون سريع؟ معندناش وقت كثير.
6162	corpus-6-dev	CAI	رقم اوتوبيس كام اللي بيروح سيرك بيكاديللي ؟	رقم اوتوبيس كام اللي بيروح سيرك بيكادلي؟
6165	corpus-6-dev	CAI	ممكن تصلحة، من فضلك؟	ممكن تصلحه، من فضلك؟
6215	corpus-6-dev	CAI	ممكن تحجز تذكرتين؟	ممكن تحجز تذكرتين؟
6230	corpus-6-dev	CAI	ده بيقبل ماستر كارد؟	ده بيقبل ماستر كارد؟
6246	corpus-6-dev	CAI	العفو . بالمناسبة، فيه تليفون بفلوس قريب من هنا؟	العفو. بالمناسبة، فيه تلفون بفلوس قريب من هنا؟
6252	corpus-6-dev	CAI	عندي شوية غسيل.	عندي شوية غسيل.
6254	corpus-6-dev	CAI	فين القصر؟	فين القصر؟
6282	corpus-6-dev	CAI	عندك جاكيت باركا للجو السقعة؟	عندك جاكيت باركا للجو السقعة؟
6311	corpus-6-dev	CAI	فيه تذاكر موجوده؟	فيه تذاكر موجودة؟
6325	corpus-6-dev	CAI	ارفع ايديك .	ارفع ايديك.
6342	corpus-6-dev	CAI	تشخيصك ايه؟	تشخيصك ايه؟
6349	corpus-6-dev	CAI	احنا مهتمين بالدين .	احنا مهتمين بالدين.
6361	corpus-6-dev	CAI	المطرة بقى فيها تلج .	المطرة بقى فيها ثلج.
6364	corpus-6-dev	CAI	بنفطر كل يوم الصبح الساعة سبعه ما عدا في الاجازات .	بنفطر كل يوم الصبح الساعة سبعة ما عدا في الاجازات.
6368	corpus-6-dev	CAI	ممكن من فضلك تربط حزام الكرسي و تبطل سجاير لحد ما الطيارة تطلع؟	ممكن من فضلك تربط حزام الكرسي وتبطل سجاير لحد ما الطيارة تطلع؟
6388	corpus-6-dev	CAI	عايز شويه موز .	عايز شوية موز.
6464	corpus-6-dev	CAI	بتشتكي من ايه؟	بتشتكي من ايه؟
6467	corpus-6-dev	CAI	ديه أوضه سبعميه و اتنين . من فضلك اديني تليفون تصحيني عالساعة سبعة بكرة الصبح .	دية اوضة سبعمية واثنين. من فضلك اديني تلفون تصحيني عالساعة سبعة بكرة الصبح.
6499	corpus-6-dev	CAI	ده غالي قوي عليا، وريني حاجة ارخص، من فضلك .	ده غالي قوي عليا، وريني حاجة ارخص، من فضلك.
6502	corpus-6-dev	CAI	بأذاكر انجليزي .	باذاكر انجليزي.
6504	corpus-6-dev	CAI	من فضلك حط خمس دولارات و ربع علشان التلات دقايق اللي جايه .	من فضلك حط خمس دولارات وربع علشان الثلاث دقايق اللي جاية.
6510	corpus-6-dev	CAI	من فضلك اديني بطاقات النزول .	من فضلك اديني بطاقات النزول.
6540	corpus-6-dev	CAI	ياخد وقت ا د ايه علشان يروح فبلاديلفيا؟	ياخذ وقت قد ايه علشان يروح فيلاديلفيا؟
6638	corpus-6-dev	CAI	هو طويل و شعرة اشقر .	هو طويل وشعرة اشقر.
6643	corpus-6-dev	CAI	تذكرة رايح جاي لميامي، من فضلك.	تذكرة رايح جاي لميامي، من فضلك.
6648	corpus-6-dev	CAI	اسمي واتانبي جوروه .	اسمي واتانبي جوروه.
6651	corpus-6-dev	CAI	يكلفني كام علشان ابعت الجواب ده، ابعته؟	يكلفني كام علشان ابعث الجواب ده، ابعثه؟
6656	corpus-6-dev	CAI	عايز حاجة للكحة .	عايز حاجة للكحة.
6681	corpus-6-dev	CAI	مين بيتكلم؟	مين بيتكلم؟
6694	corpus-6-dev	CAI	حتبدأ من تسعة .	حتبدأ من تسعة.
6742	corpus-6-dev	CAI	و بعدين انزل في الوقفه اللي بعديها و خد الاوتوبيس لهايد بارك .	وبعدين انزل في الوقفة اللي بعديها وخذ الاوتوبيس لهايد بارك.
6745	corpus-6-dev	CAI	عايز كرسي ناحية الممر، لو سمحت .	عايز كرسي ناحية الممر، لو سمحت.
6768	corpus-6-dev	CAI	عايز شيبسي .	عايز شيبسي.
6788	corpus-6-dev	CAI	عايز اعمل اتصال . ممكن؟	عايز اعمل اتصال. ممكن؟
6824	corpus-6-dev	CAI	رحلة النص يوم ديه اتعملت بالياباني؟	رحلة النص يوم دية اتعملت بالياباني؟
6839	corpus-6-dev	CAI	ايوه، بأدور على هديه لأختي .	ايوه، بادور على هدية لاختي.
6876	corpus-6-dev	CAI	انا رايح ممفيس .	انا رايح ممفيس.
6889	corpus-6-dev	CAI	ممكن تبص ان كان فيه رحلة طيران تانية موجوده؟	ممكن تبص ان كان فيه رحلة طيران ثانية موجودة؟
6894	corpus-6-dev	CAI	ممكن اتكلم مع الانسه كاوري واتاناب في اوضة تمنميه و اتناشر؟	ممكن اتكلم مع الآنسة كاوري واتانابي في اوضة ثمنمية واثنعشر؟
6895	corpus-6-dev	CAI	عنكم اى مشروب تاني؟	عندكم اي مشروب ثاني؟
6930	corpus-6-dev	CAI	و عظمة السما .	وعظمة السما.
6955	corpus-6-dev	CAI	امشي ورا العلامة ديه اللي بتقول تاكسي .	امشي ورا العلامة دية اللي بتقول تاكسي.
6989	corpus-6-dev	CAI	ايوه، عندنا منه اسود و بني .	ايوه، عندنا منه اسود وبني.
6998	corpus-6-dev	CAI	لو سمحت اجيني حاجه كويسه لشفايفي . متشققين من الهوا الساقع .	لو سمحت اديني حاجة كويسة لشفايفي. متشققين من الهوا الساقع.
7002	corpus-6-dev	CAI	فيه اى تخصصات محلية؟	فيه اي تخصصات محلية؟
7065	corpus-6-dev	CAI	بأدور على شنطي .	بادور على شنطي.
7087	corpus-6-dev	CAI	عايز ليموناده، من فضلك .	عايز ليمونادة، من فضلك.
7096	corpus-6-dev	CAI	هو بيتعلمو برغبه شديدة احدث الازياء من التليفزيون و المجلات .	هو بيتعلموا برغبة شديدة احدث الازياء من التلفزيون والمجلات.
7115	corpus-6-dev	CAI	راجل غريب عرض انه ياخدلي صورة، و انا اديته الكاميرا بتاعتي . بعدها، اخدها و جري .	راجل غريب عرض انه ياخذ لي صورة، وانا اديته الكاميرا بتاعتي. بعدها، اخذها وجري.
7143	corpus-6-dev	CAI	عندنا وقت نشوف جوا المتحف؟	عندنا وقت نشوف جوا المتحف؟
7171	corpus-6-dev	CAI	ممكن تخليه بتلاتين جنيه؟	ممكن تخليه بثلاثين جنيه؟
7189	corpus-6-dev	CAI	مفروض نستنى كتير كده؟ اشكرك على اى حال .	مفروض نستنى كثير كده؟ اشكرك على اي حال.
7207	corpus-6-dev	CAI	ده حيكون عظيم خالص لو عرفو كل ده عن اليابان .	ده حيكون عظيم خالص لو عرفوا كل ده عن اليابان.
7235	corpus-6-dev	CAI	عايز هدية تذكارية لصديق ليا .	عايز هدية تذكارية لصديق لي.
7243	corpus-6-dev	CAI	عايز اتوبيس يوريني معالم البلد .	عايز اتوبيس يوريني معالم البلد.
7244	corpus-6-dev	CAI	عايز أأجر عجلتين، من فضلك .	عايز اأجر عجلتين، من فضلك.
7251	corpus-6-dev	CAI	من فضلك اديني ده . انتو بتسموه ايه؟	من فضلك اديني ده. انتو بتسموه ايه؟
7297	corpus-6-dev	CAI	ممكن تكنسل الحجز بتاعي؟	ممكن تكنسل الحجز بتاعي؟
7301	corpus-6-dev	CAI	بتعاني من حالة ارهاق شديدة .	بتعاني من حالة ارهاق شديدة.
7333	corpus-6-dev	CAI	منين اقدر اجيب سكاكين و شوك؟	منين اقدر اجيب سكاكين وشوك؟
7384	corpus-6-dev	CAI	عايز اخد جولة في الاماكن اللي ممكن اتعلم فيها شغل الجناين .	عايز آخذ جولة في الاماكن اللي ممكن اتعلم فيها شغل الجناين.
7407	corpus-6-dev	CAI	لو سمحت جرب الاكل مع الصوص ده .	لو سمحت جرب الاكل مع الصوص ده.
7423	corpus-6-dev	CAI	لا مؤاخذة، مش قادر الاقي كاميرتي .	لا مؤاخذة، مش قادر الاقي كاميرتي.
7489	corpus-6-dev	CAI	كيرلي ناعم، من فضلك .	كيرلي ناعم، من فضلك.
7515	corpus-6-dev	CAI	كان كويس منك انك تيجي بالرغم من انك مشغول جدا .	كان كويس منك انك تيجي بالرغم من انك مشغول جدا.
7518	corpus-6-dev	CAI	جدي جاله ازمة قلبية امبارح .	جدي جاله ازمة قلبية امبارح.
7524	corpus-6-dev	CAI	امتى نقدر ناكل؟	امتى نقدر ناكل؟
7528	corpus-6-dev	CAI	حالة الجو مش محدده . من فضلكم اربطو احزمة الامان .	حالة الجو مش محددة. من فضلكم اربطوا احزمة الامان.
7532	corpus-6-dev	CAI	هدفي هو طوكيو .	هدفي هو طوكيو.
7535	corpus-6-dev	CAI	ايوه، انا سائح .	ايوه، انا سائح.
7543	corpus-6-dev	CAI	منين اقدر اجيب شنط جلد؟	منين اقدر اجيب شنط جلد؟
7545	corpus-6-dev	CAI	عاوز سمك و شيبسي، إذا سمحت .	عاوز سمك وشيبسي، اذا سمحت.
7552	corpus-6-dev	CAI	لأ، انا مش شايف حد حواليا .	لأ، انا مش شايف حد حوالي.
7564	corpus-6-dev	CAI	ده ا خر واحد ممكن يكذب .	ده آخر واحد ممكن يكذب.
7585	corpus-6-dev	CAI	تعرف اى ديسكو ينفع تروحة البنات الصغيرة بدون ما تحصل مشاكل؟	تعرف اي ديسكو ينفع تروحه البنات الصغيرة بدون ما تحصل مشاكل؟
7595	corpus-6-dev	CAI	عايز راديو بيشتغل بالساعة، إذا سمحت .	عايز راديو بيشتغل بالساعة، اذا سمحت.
7600	corpus-6-dev	CAI	حوالي شهر، حضرتك .	حوالي شهر، حضرتك.
7670	corpus-6-dev	CAI	انا مستني اني اشوفك .	انا مستني اني اشوفك.
7717	corpus-6-dev	CAI	انا عايز صابون .	انا عايز صابون.
7723	corpus-6-dev	CAI	لو سمحت وريني شويه ملابس للأطفال .	لو سمحت وريني شوية ملابس للاطفال.
7743	corpus-6-dev	CAI	انا مش عارف عنواني لحد دلوقتي، بس انا باخطط إني استنى في اوتيل في سان فرانسيسكو .	انا مش عارف عنواني لحد دلوقتي، بس انا باخطط اني استنى في اوتيل في سان فرانسيسكو.
7777	corpus-6-dev	CAI	ممكن تكتبلي عنوانك هنا ؟	ممكن تكتب لي عنوانك هنا؟
7801	corpus-6-dev	CAI	أكيد . تحت حجزك يكون امتى؟ كم واحد؟	اكيد. تحت حجزك يكون امتى؟ كم واحد؟
7802	corpus-6-dev	CAI	مفروض انك تكون فاضل عالحارة الشمال .	مفروض انك تكون فاضل عالحارة الشمال.
7817	corpus-6-dev	CAI	عاوز اعزمك عالغدا .	عاوز اعزمك عالغدا.
7882	corpus-6-dev	CAI	فين بوابه رحلة الخطوط الجوية اليابانيه، رحلة اتنين واحد اربعة؟	فين بوابة رحلة الخطوط الجوية اليابانية، رحلة اثنين واحد اربعة؟
7938	corpus-6-dev	CAI	تحت الكرسي اللي قدامك .	تحت الكرسي اللي قدامك.
7978	corpus-6-dev	CAI	حديقة الحيوان على بعد تلات تقاطعات .	حديقة الحيوان على بعد ثلاث تقاطعات.
7993	corpus-6-dev	CAI	كل بسرعة .	كل بسرعة.
7994	corpus-6-dev	CAI	منين اقدر اشتري تذكرة لماتش البيسبول؟	منين اقدر اشتري تذكرة لماتش البيسبول؟
8014	corpus-6-dev	CAI	عايز احجز كرسي في منطقة المقصورة .	عايز احجز كرسي في منطقة المقصورة.
8023	corpus-6-dev	CAI	ايه اللي بعد كده؟	ايه اللي بعد كده؟
8044	corpus-6-dev	CAI	فعلا . دول شنطتين السفر و الكيس . لو سمحت خلي التذكرة ديه معاك .	فعلا. دول شنطتين السفر والكيس. لو سمحت خلي التذكرة دية معاك.
8054	corpus-6-dev	CAI	ينفع أغطس النهاردة على بعد الضهر؟	ينفع اغطس النهار ده على بعد الضهر؟
8077	corpus-6-dev	CAI	لو حابب، ممكن تطلب فطار انجليزي بزيادة في الفلوس .	لو حابب، ممكن تطلب فطار انجليزي بزيادة في الفلوس.
8107	corpus-6-dev	CAI	ده اول جون الموسم ده .	ده اول جون الموسم ده.
8112	corpus-6-dev	CAI	خلينا نروح نتفرج عالحاجات المعروضه .	خلينا نروح نتفرج عالحاجات المعروضة.
8126	corpus-6-dev	CAI	عأأجر النوع ده . شامل تأمين العربية .	حاأجر النوع ده. شامل تأمين العربية.
8185	corpus-6-dev	CAI	انا اسف جدا .	انا آسف جدا.
8208	corpus-6-dev	CAI	يكلفني كام لسياتل؟	يكلفني كام لسياتل؟
8216	corpus-6-dev	CAI	بأعلى فايده، لو سمحت .	باعلى فايدة، لو سمحت.
8223	corpus-6-dev	CAI	اوضتي بتطل على شارع دوشه .	اوضتي بتطل على شارع دوشة.
8257	corpus-6-dev	CAI	مفروض انه يرجع عالساعة اربعة الضهر .	مفروض انه يرجع عالساعة اربعة الضهر.
8263	corpus-6-dev	CAI	لو سمحت اكتب تقرير مفقودات عشان شنطي .	لو سمحت اكتب تقرير مفقودات عشان شنطي.
8297	corpus-6-dev	CAI	ما يتهيأليش انه على مقاسي .	ما يتهيأ ليش انه على مقاسي.
8309	corpus-6-dev	CAI	نبيذ أحمر كيانتي، إذا سمحت .	نبيذ احمر كيانتي، اذا سمحت.
8313	corpus-6-dev	CAI	عاوز عصير جريب فروت .	عاوز عصير جريب فروت.
8364	corpus-6-dev	CAI	فيه اى مكان كويس نقدر نروحة في تلات ساعات؟	فيه اي مكان كويس نقدر نروحة في ثلاث ساعات؟
8365	corpus-6-dev	CAI	فين اخد الشنط تبع رحلة خطوط يونايتد تمنميه وواحد؟	فين آخذ الشنط تبع رحلة خطوط يونايتد ثمنمية وواحد؟
8385	corpus-6-dev	CAI	من فضلك سيبني افكر دقيقة .	من فضلك سيبني افكر دقيقة.
8391	corpus-6-dev	CAI	فيه حظر تجول؟	فيه حظر تجول؟
8395	corpus-6-dev	CAI	ممكن اقعد على كراسي الصف الاول دلوقتي، ولا مفروض استنى العرض اللي وراه؟	ممكن اقعد على كراسي الصف الاول دلوقتي، ولا مفروض استنى العرض اللي وراه؟
8401	corpus-6-dev	CAI	السنه ديه وجعاني.	السنة دية وجعاني.
8447	corpus-6-dev	CAI	عندي طفح في جلدي . اى كريم طبي يكون احسن لي؟	عندي طفح في جلدي. اي كريم طبي يكون احسن لي؟
8460	corpus-6-dev	CAI	احلام سعيدة .	احلام سعيدة.
8468	corpus-6-dev	CAI	عايز حاجة تعالج الصداع .	عايز حاجة تعالج الصداع.
8482	corpus-6-dev	CAI	مافيش غير خمسين دولار معايا .	مفيش غير خمسين دولار معاي.
8486	corpus-6-dev	CAI	اشكرك . ده يسعدني .	اشكرك. ده يسعدني.
8488	corpus-6-dev	CAI	عايز كرسي مش غالي، لو ممكن .	عايز كرسي مش غالي، لو ممكن.
8489	corpus-6-dev	CAI	المينيو، من فضلك .	المينيو، من فضلك.
8508	corpus-6-dev	CAI	اوه، فهمت . ديه غلطتي . أسف .	اوه، فهمت. دية غلطتي. آسف.
8512	corpus-6-dev	CAI	ايوه، حأجي .	ايوه، حاجي.
8514	corpus-6-dev	CAI	انا بأصحى متأخر أيام الحد .	انا باصحى متأخر ايام الحد.
8523	corpus-6-dev	CAI	كم يوم لحد طوكيو؟	كم يوم لحد طوكيو؟
8546	corpus-6-dev	CAI	ايه الافلام اللي شغاله دلوقتي؟	ايه الافلام اللي شغالة دلوقتي؟
8552	corpus-6-dev	CAI	ايوه، ده كويس . حنشوفك سته و نص .	ايوه، ده كويس. حنشوفك ستة ونص.
8554	corpus-6-dev	CAI	ايوه . ديه غرفة ميتين اربعه و ستين . مراتي عيانه قوي .	ايوه. دية غرفة ميتين اربعة وستين. مراتي عيانة قوي.
8555	corpus-6-dev	CAI	عندك حزام مناسب؟	عندك حزام مناسب؟
8578	corpus-6-dev	CAI	من غير سكر، كريمة بس .	من غير سكر، كريمة بس.
8684	corpus-6-dev	CAI	ايوه، حأشتري . بس هى بكام؟	ايوه، حاشتري. بس هي بكام؟
8702	corpus-6-dev	CAI	انا من أميركا .	انا من اميركا.
8798	corpus-6-dev	CAI	ايه محلك المفضل؟	ايه محلك المفضل؟
